bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004160069.0,78 RIVINGTON STREET,C7,6.0,1920.0,,215.20604265137888,43.04120853027578,53285.01616048142,145.98634564515459,158.39164739141486
1004190063.0,47 DELANCEY STREET,C7,6.0,1920.0,,333.1515302786629,66.63030605573259,82488.31889699695,225.9953942383478,245.1995262850959
1004220064.0,231 ELDRIDGE STREET,C7,6.0,1900.0,,191.09994061209485,38.219988122418975,47316.34529555469,129.63382272754708,140.64955629050183
1004160065.0,151 ORCHARD STREET,C7,6.0,1900.0,,143.44225579132234,28.68845115826447,35516.30253393141,97.30493844912715,105.57350026241325
1004170019.0,201 ALLEN STREET,C7,6.0,1900.0,,186.2412629717587,37.24825259435174,46113.33671180745,126.33790879947247,137.07356954721442
1004110011.0,166 ORCHARD STREET,C7,6.0,1920.0,,132.2388970974045,26.447779419480902,32742.350921317357,89.70507101730783,97.32782826368971
1004170068.0,86 STANTON STREET,C7,6.0,1920.0,,147.92444343330578,29.58488868666116,36626.092194086516,100.34545806599046,108.87239036691307
1004150022.0,145 ALLEN STREET,C7,6.0,1900.0,,97.75104068524793,19.550208137049587,24203.15767366739,66.31002102374627,71.94476594434248
1004210043.0,172 FORSYTH STREET,C6,6.0,1900.0,,173.2486817063314,34.64973634126628,42896.37359048766,117.52431120681551,127.51102973585992
1004110034.0,94 RIVINGTON STREET,C7,6.0,1920.0,,212.85845870159105,42.571691740318215,52703.75437451395,144.39384760140808,156.66382560437103
1004110005,154 ORCHARD STREET,C7,,,,154.8799375210013,30.975987504200262,38348.27253019992,105.06376035671212,113.99163401545695
1004170054.0,179 EAST HOUSTON STREET,C7,6.0,1900.0,,133.31687088021158,26.663374176042318,33009.25722994039,90.43632117791888,98.12121696783572
1004250026.0,17 RIVINGTON STREET,C7,6.0,1900.0,,175.62524756130688,35.12504951226138,43484.811296179585,119.1364693046016,129.26018220512185
