healthcenterdistrict,bldgdepth,bct2020,zipcode,numbldgs,zmcode,spdist1,lottype,latitude,proxcode,xcoord,otherarea,splitzone,retailarea,healtharea,pfirm15_flag,yearbuilt,lotfront,sanitboro,cb2010,landuse,assessland,garagearea,cd,zoningdate,ltdheight,appbbl,sanborn,commfar,dcpedited,residfar,builtfar,bldgclass,bbl,yearalter2,irrlotcode,edesigdate,tract2010,council,schooldist,spdist2,easements,longitude,officearea,histdist,yearalter1,strgearea,rpaddate,lotarea,numfloors,version,ycoord,block,unitsres,lotdepth,landmkdate,facilfar,overlay1,spdist3,ownertype,zonedist4,bldgfront,sanitdistrict,exempttot,areasource,assesstot,firecomp,edesignum,lot,zonedist1,address,policeprct,ct2010,ext,borocode,notes,sanitsub,taxmap,polidate,ownername,appdate,zonemap,zonedist2,firm07_flag,condono,comarea,basempdate,plutomapid,zonedist3,overlay2,bctcb2020,factryarea,dcasdate,bldgarea,bsmtcode,unitstotal,resarea,borough,geom,masdate,landmark,geometry
15,89.0000000,1004100,10013,1,,LI,5,40.7181337,2,984666,0,False,1800,6800,,1910,25.0000000,1,5004,4,153000.00000,0,102,,,,101N048,6.00000000000,,6.02000000000,4.52000000000,C7,1002060012,0,False,,41,1,2,,0,-73.9984993,0,,0,0,,2499,6.0000000,25v4,200912,206,20,100.0000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,447750.00000,L006,,12,C6-2G,190 HESTER STREET,5,41,N,1,,1A,10105,,190 HESTER REALTY CORP.,,12c,,,,1800,,1,,,10041005004,0,,11300,2,22,9500,MN,,,,
15,57.0000000,1004100,10013,1,,LI,3,40.7180898,3,984757,0,False,5500,6800,,1910,50.0800000,1,5004,4,175500.00000,0,102,,,,101N048,6.00000000000,,6.02000000000,5.02000000000,C7,1002060016,0,True,,41,1,2,,0,-73.9981710,0,,1977,0,,2890,6.0000000,25v4,200896,206,20,57.2500000,,6.50000000000,,,,,50.0000000,2,0.00000,2,1907550.00000,L006,,16,C6-2G,182 HESTER STREET,5,41,N,1,,1A,10105,,182 HESTER STREET LLC,,12c,,,,5500,,1,,,10041005004,0,,14500,2,22,9000,MN,,,,
15,56.0000000,1004100,10013,2,,LI,5,40.7178922,3,984581,0,False,1980,6800,,1910,24.9200000,1,5004,4,171000.00000,0,102,,,,101N048,6.00000000000,,6.02000000000,4.69000000000,C7,1002060004,0,False,,41,1,2,,0,-73.9988059,0,,0,0,,2531,6.0000000,25v4,200824,206,22,100.2500000,,6.50000000000,,,,,25.0000000,2,0.00000,2,1068750.00000,L006,,4,C6-2G,119 BAXTER STREET,5,41,N,1,,1F,10105,,119 BAXTER STREET CC LLC,,12c,,,,1980,,1,,,10041005004,0,,11881,2,24,9900,MN,,,,
15,88.0000000,1004100,10013,1,,LI,5,40.7200578,3,985000,0,False,2200,6800,,1900,25.1700000,1,5000,4,112500.00000,0,102,,,,101N074,6.00000000000,,6.02000000000,4.74000000000,C7,1004710017,0,True,,41,1,2,,0,-73.9972943,0,,1989,0,,2500,6.0000000,25v4,201613,471,10,101.5000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2065500.00000,E055,,17,C6-2G,171 MULBERRY STREET,5,41,N,1,,1F,10206,,171 MULBERRY PARTNERS LLC,,12c,,,,2200,,1,,,10041005000,0,,11841,2,11,9641,MN,,,,
15,84.0000000,1004100,10013,1,,LI,5,40.7199919,3,984993,0,False,765,6800,,1914,25.0000000,1,5000,4,98100.00000,0,102,,,,101N074,6.00000000000,,6.02000000000,4.63000000000,C7,1004710018,0,True,,41,1,2,,0,-73.9973196,0,,0,0,,2475,6.0000000,25v4,201589,471,11,99.0000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,1280250.00000,E055,,18,C6-2G,169 MULBERRY STREET,5,41,N,1,,1F,10206,,"OR 169 MULBERRY, LLC",,12c,,,,765,,1,,,10041005000,0,,11460,2,12,10695,MN,,,,
15,97.0000000,1004100,10012,1,,LI,3,40.7211282,2,985380,0,False,1200,6800,,1900,48.0000000,1,6000,4,157950.00000,0,102,,,,101N074,6.00000000000,,3.44000000000,5.01000000000,C7,1004800029,0,True,,41,1,2,,0,-73.9959234,0,,0,0,,4150,6.0000000,25v4,202003,480,25,99.6700000,,6.50000000000,,,,,48.0000000,2,0.00000,2,2225250.00000,E055,,29,C6-1,193 MOTT STREET,5,41,E,1,,1G,10206,,LAU YN REALTY CORP.,,12c,,,,1200,,1,,,10041006000,0,,20772,2,27,19572,MN,,,,
15,88.9200000,1004100,10012,1,,LI,3,40.7214219,3,985153,0,False,3960,6800,,1900,59.8300000,1,6001,4,301950.00000,0,102,,,,101N074,6.00000000000,,3.44000000000,5.10000000000,C7,1004810028,0,True,,41,1,2,,0,-73.9967423,0,,1962,0,,5350,6.0000000,25v4,202110,481,40,100.1700000,,6.50000000000,,,,,59.8300000,2,0.00000,2,3719250.00000,E055,,28,C6-1,195 MULBERRY STREET,5,41,N,1,,1G,10206,,85 KENMARE REALTY CORP,,12c,,,,3960,,1,,,10041006001,0,,27289,2,47,23329,MN,,,,
15,60.0000000,1004100,10013,1,,LI,3,40.7207412,3,985092,0,False,1990,6800,,1900,76.0000000,1,6002,4,153450.00000,0,102,,,,101N074,6.00000000000,,6.02000000000,4.46000000000,C7,1004810035,2014,True,,41,1,2,,0,-73.9969624,0,,1972,0,,3925,6.0000000,25v4,201862,481,30,60.0000000,,6.50000000000,,,,,76.0000000,2,0.00000,2,1608750.00000,E055,,35,C6-2G,390 BROOME STREET,5,41,N,1,,1A,10206,,YING WEE CORP,,12c,,,,1990,,1,,,10041006003,0,,17509,2,33,15519,MN,,,,
15,60.0000000,1004100,10012,2,,LI,5,40.7209224,3,985110,0,True,1614,6800,,1920,81.2500000,1,6002,4,116100.00000,0,102,,,,101N074,6.00000000000,,3.44000000000,3.99000000000,C7,1004810033,0,True,,41,1,2,,1,-73.9968975,0,,1983,0,,6073,6.0000000,25v4,201928,481,43,74.7500000,,6.50000000000,,,,,40.0000000,2,0.00000,2,3649050.00000,E055,,33,C6-1,183 MULBERRY STREET,5,41,N,1,,1F,10206,,PARK LANE MANAGEMENTCP,,12c,C6-2G,,,1614,,1,,,10041006002,0,,24234,1,47,22620,MN,,,,
15,87.0000000,1004100,10013,1,,LI,5,40.7173240,3,984761,0,False,4350,6800,,1915,49.9200000,1,4002,4,339750.00000,0,102,,,,101N048,6.00000000000,,6.02000000000,4.26000000000,C7,1002050004,0,False,,41,1,2,,0,-73.9981566,0,,0,0,,5007,6.0000000,25v4,200617,205,33,100.3300000,,6.50000000000,,,,,49.0000000,2,0.00000,2,2090700.00000,L006,,4,C6-2G,106 MULBERRY STREET,5,41,N,1,,1F,10105,,106 MULBERRY CORP,,12c,,,,4350,,1,,,10041004002,0,,21320,2,36,16970,MN,,,,
15,83.0000000,1004300,10012,1,,LI,5,40.7217704,3,985843,0,False,1500,6800,,1900,25.1700000,1,2000,4,81000.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.84000000000,C7,1004920004,0,False,,43,1,2,,0,-73.9942530,0,,2015,0,,2446,6.0000000,25v4,202237,492,20,97.1700000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2488500.00000,L020,,4,C6-2,196 ELIZABETH STREET,5,43,N,1,,1G,10206,,"OR 196 ELIZABETH, LLC",,12c,,,,1500,,1,,,10043002000,0,,11850,2,21,10350,MN,,,,
15,81.0000000,1004300,10012,1,,LI,5,40.7219515,3,985862,0,False,1995,6800,,1900,37.4200000,1,2000,4,196650.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.01000000000,C7,1004920007,0,False,,43,1,2,,0,-73.9941845,0,,0,0,,3636,6.0000000,25v4,202303,492,27,97.1700000,,6.50000000000,,,,,38.0000000,2,0.00000,2,1707750.00000,L020,,7,C6-2,202 ELIZABETH STREET,5,43,N,1,,1G,10206,,198-202 ELIZABETH STREET LLC,,12c,,,,1995,,1,,,10043002000,0,,14574,2,29,12579,MN,,,,
15,74.0000000,1004300,10012,1,,LI,3,40.7228244,2,985927,0,False,2250,6800,,1910,39.5800000,1,1000,4,129600.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.89000000000,C7,1005070001,0,False,,43,1,2,,0,-73.9939499,0,,1989,0,,2918,6.0000000,25v4,202621,507,20,74.3300000,,6.50000000000,,,,,38.0000000,2,0.00000,2,3038850.00000,L020,,1,C6-2,13 PRINCE STREET,5,43,N,1,,1G,10206,,"13 PRINCE OWNER, LLC, NY LIMITED LIABILI TY COMPANY",,12c,,,,2250,,1,,,10043001000,0,,14263,2,23,12013,MN,,,,
15,78.0000000,1004300,10012,1,,LI,5,40.7230686,3,985983,0,False,3100,6800,,1910,39.8300000,1,1000,4,196200.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.16000000000,C7,1005070004,0,False,,43,1,2,,0,-73.9937479,0,,2013,0,,3698,6.0000000,25v4,202710,507,28,92.8300000,,6.50000000000,,,,,40.0000000,2,0.00000,2,3874500.00000,L020,,4,C6-2,232 ELIZABETH STREET,5,43,N,1,,1G,10206,,232 ELIZABETH LLC,,12c,,,,3100,,1,,,10043001000,0,,15372,2,30,12272,MN,,,,
15,78.0000000,1004300,10012,4,,LI,5,40.7233514,3,985773,0,False,7800,6800,,1897,100.0000000,1,1001,4,268200.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.51000000000,C7,1005080001,2001,True,,43,1,2,,0,-73.9945054,0,,2015,0,,9050,6.0000000,25v4,202813,508,80,90.5000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,11040300.00000,L020,,1,C6-2,246 MOTT STREET,5,43,N,1,,1G,10206,,M & E MOTT LLC,,12c,,,,7800,,1,,,10043001001,0,,40788,2,88,32988,MN,,,,
15,75.0000000,1004300,10012,1,,LI,5,40.7243258,3,985648,0,False,1000,6800,,1920,40.0000000,1,1002,4,177300.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.12000000000,C7,1005090014,0,True,,43,1,2,,0,-73.9949563,0,,0,0,,3633,6.0000000,25v4,203168,509,33,90.8300000,,6.50000000000,,,,,40.0000000,2,0.00000,2,3213000.00000,L020,,14,C6-2,280 MULBERRY STREET,5,43,N,1,,1G,10206,,280 MULBERRY STREET OWNER LLC,,12c,,,,1000,,1,,,10043001002,0,,14982,2,35,13982,MN,,,,
15,80.0000000,1004300,10012,1,,LI,3,40.7229259,3,985861,0,False,1155,6800,,1914,20.0000000,1,1001,4,33750.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.37000000000,C7,1005080046,0,False,,43,1,2,,0,-73.9941880,0,,1983,0,,1612,6.0000000,25v4,202658,508,15,80.5800000,,6.50000000000,,,,,20.0000000,2,0.00000,2,2582550.00000,L020,,46,C6-2,17 PRINCE STREET,5,43,N,1,,1G,10206,,17 PRINCE,,12c,,,,1155,,1,,,10043001001,0,,8652,2,18,7497,MN,,,,
15,75.0000000,1004300,10012,1,,LI,5,40.7242928,3,985742,0,True,4757,6800,,1900,80.0800000,1,1002,4,447750.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,3.92000000000,C7,1005090027,0,True,,43,1,2,,0,-73.9946172,0,,1988,0,,7280,6.0000000,25v4,203156,509,54,90.8300000,,6.50000000000,,,,,80.0000000,2,0.00000,2,4431600.00000,L020,,27,C6-2,285 MOTT STREET,5,43,N,1,,1G,10206,,"285 MOTT DEVELOPMENT, LLC",,12c,C6-3,,,4757,,1,,,10043001002,0,,28542,2,58,23785,MN,,,,
15,77.0000000,1004300,10012,1,,LI,5,40.7236423,3,985904,0,False,1400,6800,,1910,20.0000000,1,1001,4,432450.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.93000000000,C7,1005080035,2006,False,,43,1,2,,0,-73.9940328,0,,2006,0,,1772,6.0000000,25v4,202919,508,8,88.5800000,,6.50000000000,,,,,20.0000000,2,0.00000,2,3899700.00000,L020,,35,C6-2,253 ELIZABETH STREET,5,43,N,1,,1G,10206,,"253 ELIZABETH REALTY, LLC",,12c,,,,1400,,1,,,10043001001,0,,8740,2,9,7340,MN,,,,
15,75.0000000,1004300,10012,1,,LI,5,40.7218527,3,985852,0,False,970,6800,,1900,37.4200000,1,2000,4,196200.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.01000000000,C7,1004920005,0,False,,43,1,2,,0,-73.9942206,0,,2016,0,,3636,6.0000000,25v4,202267,492,27,97.1700000,,6.50000000000,,,,,38.0000000,2,0.00000,2,2417850.00000,L020,,5,C6-2,198 ELIZABETH STREET,5,43,N,1,,1G,10206,,198-202 ELIZABETH STREET LLC,,12c,,,,970,,1,,,10043002000,0,,14574,2,29,13604,MN,,,,
15,76.0000000,1004300,10012,1,,LI,5,40.7240128,3,985849,0,False,0,6800,,1925,39.7500000,1,1001,2,184950.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.04000000000,C4,1005080014,2014,True,,43,1,2,,0,-73.9942312,0,,2011,0,,3269,6.0000000,25v4,203054,508,30,87.5800000,,6.50000000000,,,,,40.0000000,2,0.00000,2,956700.00000,L020,,14,C6-2,274 MOTT STREET,5,43,N,1,,1G,10206,,274 MOTT STREET LLC,,12c,,,,0,,1,,,10043001001,0,,16488,2,30,16488,MN,,,,
15,113.0000000,1004300,10012,1,,LI,5,40.7226213,3,985762,0,False,1880,6800,,1900,47.5000000,1,2001,4,101700.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,3.98000000000,C7,1004930017,2015,True,,43,1,2,,0,-73.9945452,0,,2013,0,,5750,6.0000000,25v4,202547,493,48,129.0000000,,6.50000000000,,,,,48.0000000,2,0.00000,2,6463350.00000,L020,,17,C6-2,20 PRINCE STREET,5,43,N,1,,1G,10206,,"20-22 PRINCE, LLC",,12c,,,,1880,,1,,,10043002001,0,,22902,2,50,21022,MN,,,,
15,74.0000000,1004300,10012,1,,LI,3,40.7231593,3,985451,0,False,1260,6800,,1900,25.3300000,1,3006,4,81000.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.24000000000,C7,1004940014,0,True,,43,1,2,,0,-73.9956671,0,,0,0,,1800,6.0000000,25v4,202743,494,15,75.0000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,3121650.00000,L020,,14,C6-2,46 PRINCE STREET,5,43,N,1,,1G,10206,,WAH KOK REALTY CORP,,12c,,,,1260,,1,,,10043003006,0,,9436,2,17,8176,MN,,,,
15,79.0000000,1004300,10012,1,,LI,3,40.7233267,1,985252,0,False,3000,6800,,1926,163.3300000,1,3005,4,985500.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,4.39000000000,C7,1004950011,2014,True,,43,1,2,,0,-73.9963851,0,,1983,0,,14500,6.0000000,25v4,202804,495,93,81.8300000,,6.50000000000,,,,,162.0000000,2,0.00000,2,7723350.00000,L020,,11,C6-2,255 LAFAYETTE STREET,5,43,N,1,,1G,10206,,"LAFAYETTE ST. REALTY ASSOCIATES, LLC",,12c,,,,3000,,1,,,10043003005,0,,63587,2,102,60587,MN,,,,
15,62.0000000,1004300,10012,1,,LI,5,40.7223249,2,985263,0,False,2400,6800,,1890,44.2100000,1,3005,4,213750.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,4.91000000000,C7,1004950038,0,False,,43,1,2,,0,-73.9963454,0,,0,0,,3290,6.0000000,25v4,202439,495,25,74.4200000,,6.50000000000,,,,,44.0000000,2,0.00000,2,2523600.00000,L020,,38,C6-2,219 MULBERRY STREET,5,43,N,1,,1G,10206,,"219 MULBERRY, LLC",,12c,,,,2400,,1,,,10043003005,0,,16162,2,27,13762,MN,,,,
15,73.0000000,1004300,10012,1,,LI,3,40.7221081,2,985245,0,False,1075,6800,,1910,28.0000000,1,3005,4,99450.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,5.81000000000,C7,1004950042,0,True,,43,1,2,,0,-73.9964104,0,,1988,0,,1390,6.0000000,25v4,202360,495,15,76.2500000,,6.50000000000,,,,,28.0000000,2,0.00000,2,2774250.00000,L020,,42,C6-2,213 MULBERRY STREET,5,43,N,1,,1G,10206,,51 SPRING SPE LLC,,12c,,,,1075,,1,,,10043003005,0,,8075,1,17,7000,MN,,,,
15,80.0000000,1004300,10012,1,,LI,5,40.7228491,3,985457,0,False,900,6800,,1905,26.4200000,1,3006,2,79200.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.82000000000,C4,1004940010,0,True,,43,1,2,,0,-73.9956455,0,,2022,0,,2574,6.0000000,25v4,202630,494,21,98.5800000,,6.50000000000,,,,,26.0000000,2,0.00000,2,2083950.00000,L020,,10,C6-2,242 MULBERRY STREET,5,43,N,1,,1G,10206,,"242 MULBERRY HOLDINGS, LLC",,12c,,,,900,,1,,,10043003006,0,,12395,2,23,11495,MN,,,,
15,57.0000000,1004300,10012,1,,LI,5,40.7220422,3,985477,0,False,0,6800,,1900,25.0000000,1,3006,2,148500.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,3.14000000000,C6,1004940033,0,False,,43,1,2,,0,-73.9955734,0,,1988,0,,2479,6.0000000,25v4,202336,494,12,99.1700000,,6.50000000000,,,,,25.0000000,2,383934.00000,2,553050.00000,L020,,33,C6-2,213 MOTT STREET,5,43,N,1,,1G,10206,,213-215 MOTT ST H.D.F.C.,,12c,,,,0,,1,,,10043003006,0,,7779,1,12,7779,MN,,,,
15,75.0000000,1004300,10012,1,,LI,5,40.7228903,3,985311,0,False,1875,6800,,1900,25.0000000,1,3005,4,202500.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,4.61000000000,C7,1004950030,0,False,,43,1,2,,0,-73.9961722,0,,0,0,,2479,6.0000000,25v4,202645,495,24,99.1700000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2354850.00000,L020,,30,C6-2,241 MULBERRY STREET,5,43,N,1,,1G,10206,,"241 MULBERRY PARTNERS, LLC",,12c,,,,1875,,1,,,10043003005,0,,11424,2,26,9549,MN,,,,
15,47.0000000,1004300,10012,2,,LI,5,40.7228217,3,985304,0,False,1175,6800,,1910,26.5800000,1,3005,4,67500.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,4.54000000000,C7,1004950031,2015,False,,43,1,2,,0,-73.9961975,0,,1986,0,,2636,6.0000000,25v4,202620,495,16,99.1700000,,6.50000000000,,,,,26.5800000,2,0.00000,2,2008800.00000,L020,,31,C6-2,239 MULBERRY STREET,5,43,N,1,,1G,10206,,"OR 239 MULBERRY, LLC",,12c,,,,1175,,1,,,10043003005,0,,11961,2,17,10786,MN,,,,
15,51.0000000,1004300,10012,1,,LI,5,40.7222343,2,985253,0,False,970,6800,,1900,22.2500000,1,3005,4,43650.00000,0,102,,,,101N075,6.00000000000,,6.02000000000,4.40000000000,C7,1004950040,0,True,,43,1,2,,0,-73.9963815,0,,1988,0,,1655,6.0000000,25v4,202406,495,10,74.4200000,,6.50000000000,,,,,22.0000000,2,0.00000,2,992700.00000,L020,,40,C6-2,217 MULBERRY STREET,5,43,N,1,,1G,10206,,QUON HOLDINGS INC.,,12c,,,,970,,1,,,10043003005,0,,7284,2,11,6314,MN,,,,
15,91.0000000,1004300,10012,1,,LI,5,40.7224072,3,985665,0,False,1345,6800,,1900,25.0000000,1,2001,4,103500.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.39000000000,C7,1004930010,0,False,,43,1,2,,0,-73.9948952,0,,1988,0,,2300,6.0000000,25v4,202469,493,11,92.0000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,1160550.00000,L020,,10,C6-2,230 MOTT STREET,5,43,N,1,,1G,10206,,"STUART, JONATHAN",,12c,,,,1345,,1,,,10043002001,0,,10095,2,12,8750,MN,,,,
15,77.0000000,1004300,10012,1,,LI,5,40.7225417,3,985679,0,False,0,6800,,1900,25.0000000,1,2001,2,439650.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.27000000000,C4,1004930012,0,True,,43,1,2,,0,-73.9948446,0,,2015,0,,2325,6.0000000,25v4,202518,493,20,93.0000000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2061900.00000,L020,,12,C6-2,234 MOTT STREET,5,43,N,1,,1G,10206,,"M&E 234,",,12c,,,,0,,1,,,10043002001,0,,9930,2,20,9930,MN,,,,
15,126.0000000,1004300,10012,1,,LI,3,40.7227668,3,985666,0,False,2760,6800,,1900,23.5000000,1,2001,4,193950.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.50000000000,C7,1004930013,0,True,,43,1,2,,0,-73.9948915,0,,0,0,,2825,6.0000000,25v4,202600,493,25,126.0000000,,6.50000000000,,,,,24.0000000,2,0.00000,2,3109950.00000,L020,,13,C6-2,30 PRINCE STREET,5,43,N,1,,1G,10206,,HOP HING REALTY CORP,,12c,,,,2760,,1,,,10043002001,0,,15534,2,30,12774,MN,,,,
14,76.0000000,1001800,10002,1,,,5,40.7177819,0,987084,0,False,1100,7400,,1900,25.0000000,1,1002,4,90450.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,3.98000000000,C7,1004080014,0,False,,18,1,2,,0,-73.9897766,0,,0,0,,2187,6.0000000,25v4,200784,408,20,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,733950.00000,E015,,14,C4-4A,245 BROOME STREET,7,18,N,1,,2B,10204,,245 BROOME ST. REALTY IN,,12c,,,,1100,,1,,,10018001002,0,,8694,2,22,7594,MN,,,,
14,67.0000000,1001800,10002,1,,,5,40.7173840,3,987022,0,False,1000,7400,,1900,25.4200000,1,1002,2,98550.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.36000000000,C4,1004080020,0,False,,18,1,2,,0,-73.9900003,0,,1980,0,,2224,6.0000000,25v4,200639,408,21,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,639450.00000,E015,,20,C4-4A,67 LUDLOW STREET,7,18,N,1,,2B,10204,,"WONG & LIU ASSOCIATES, INC.",,12c,,,,1000,,1,,,10018001002,0,,9694,2,22,8694,MN,,,,
14,86.0000000,1001800,10002,1,,,3,40.7181030,3,987157,0,False,2051,7400,,1900,26.6700000,1,2002,4,157050.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,5.34000000000,C7,1004090026,0,False,,18,1,2,,0,-73.9895132,0,,0,0,,2334,6.0000000,25v4,200901,409,20,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1522350.00000,E015,,26,C4-4A,246 BROOME STREET,7,18,N,1,,2B,10204,,BROOME REALTY (NY) CORP.,,12c,,,,2051,,1,,,10018002007,0,,12470,2,22,10419,MN,,,,
14,77.0000000,1001800,10002,1,,,5,40.7181333,3,987130,0,False,2281,7400,,1920,30.4200000,1,2002,4,157050.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.64000000000,C7,1004090027,0,False,,18,1,2,,0,-73.9896106,0,,1988,0,,2662,6.0000000,25v4,200912,409,22,87.5000000,,4.00000000000,,,,,30.0000000,3,0.00000,2,1922850.00000,E015,,27,C4-4A,248 BROOME STREET,7,18,N,1,,2B,10204,,"SM 303 BROOME DE, LLC",,12c,,,,2281,,1,,,10018002007,0,,12348,2,24,10067,MN,,,,
14,75.0000000,1001800,10002,1,,,5,40.7181635,3,987102,0,False,2396,7400,,1890,30.9800000,1,2002,4,145800.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.53000000000,C7,1004090029,0,False,,18,1,2,,0,-73.9897116,0,,0,0,,2711,6.0000000,25v4,200923,409,22,87.5000000,,4.00000000000,,,,,31.0000000,3,0.00000,2,2016900.00000,E015,,29,C4-4A,250 BROOME STREET,7,18,N,1,,2B,10204,,"SM 303 BROOME DE, LLC",,12c,,,,2396,,1,,,10018002007,0,,12281,2,24,9885,MN,,,,
14,77.0000000,1001800,10002,1,,,5,40.7181991,3,987074,0,False,1650,7400,,1890,29.5000000,1,2002,4,59400.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.69000000000,C7,1004090031,0,False,,18,1,2,,0,-73.9898126,0,,0,0,,2670,6.0000000,25v4,200936,409,16,90.5000000,,4.00000000000,,,,,30.0000000,3,0.00000,2,2209950.00000,E015,,31,C4-4A,252 BROOME STREET,7,18,N,1,,2B,10204,,"SM 303 BROOME DE, LLC",,12c,,,,1650,,1,,,10018002007,0,,12531,2,17,10881,MN,,,,
14,37.0000000,1001800,10002,1,,,3,40.7184873,2,987325,0,False,2884,7400,,1920,88.0000000,1,2001,4,447750.00000,0,103,,,,101N079,6.00000000000,,3.44000000000,5.66000000000,C7,1004090043,0,True,,18,1,2,,0,-73.9889071,0,,0,0,,2884,6.0000000,25v4,201041,409,20,37.0000000,,6.50000000000,,,,,86.0000000,3,0.00000,2,2280150.00000,E015,,43,C6-1,101 DELANCEY STREET,7,18,N,1,,2B,10204,,"101 DELANCEY PROPERTIES, LLC",,12c,,,,2884,,1,,,10018002006,0,,16312,2,22,13428,MN,,,,
14,77.0000000,1001800,10002,1,,,5,40.7182293,3,987047,0,False,2330,7400,,1900,29.5000000,1,2002,4,51300.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.68000000000,C7,1004090033,0,False,,18,1,2,,0,-73.9899100,0,,1988,0,,2670,6.0000000,25v4,200947,409,16,90.5000000,,4.00000000000,,,,,30.0000000,3,0.00000,2,1891350.00000,E015,,33,C4-4A,254 BROOME STREET,7,18,N,1,,2B,10204,,"SM 303 BROOME DE, LLC",,12c,,,,2330,,1,,,10018002007,0,,12507,2,18,10177,MN,,,,
14,89.0000000,1001800,10002,1,,,3,40.7182595,3,987018,0,False,2700,7400,,1920,30.0000000,1,2002,4,275850.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,5.49000000000,C7,1004090034,0,False,,18,1,2,,0,-73.9900146,0,,0,0,,2715,6.0000000,25v4,200958,409,20,90.5000000,,4.00000000000,,,,,29.0000000,3,0.00000,2,1922850.00000,E015,,34,C4-4A,256 BROOME STREET,7,18,N,1,,2B,10204,,92 ORCHARD REALTY LLC,,12c,,,,2700,,1,,,10018002007,0,,14895,2,23,12195,MN,,,,
14,53.0000000,1001800,10002,1,,,5,40.7190229,3,985968,0,False,0,7400,,2024,24.9200000,1,5004,2,228150.00000,0,103,,,,101N077,6.00000000000,,7.52000000000,3.49000000000,C2,1004230017,2024,True,,18,1,2,,0,-73.9938023,0,,2023,0,,1902,6.0000000,25v4,201236,423,6,76.3300000,,7.50000000000,,,,,25.0000000,3,0.00000,2,389250.00000,L006,E-216,17,C6-3A,327 BROOME STREET,5,18,N,1,,1A,10204,,BROOME DEVELOPER LLC,,12c,,,,0,,1,,,10018005006,0,,6647,0,6,6647,MN,,,,
14,79.0000000,1001800,10002,2,,,5,40.7203346,3,986860,0,False,0,7400,,1920,69.1700000,1,4000,4,405000.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,5.40000000000,C7,1004150012,0,False,,18,1,1,,0,-73.9905843,5000,,1988,0,,6072,6.0000000,25v4,201714,415,56,88.2500000,,4.00000000000,,,,,69.1700000,3,1179770.00000,2,1296450.00000,L018,,12,C4-4A,176 ELDRIDGE STREET,5,18,N,1,,2A,10204,,"EAST CHINATOWN HDF, INC.",,12c,,,,5000,,1,,,10018004000,0,,32786,1,60,27786,MN,,,,
14,69.0000000,1001800,10002,1,,,3,40.7205075,3,986991,0,False,1000,7400,,1900,20.0000000,1,4000,4,157500.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,5.64000000000,C7,1004150022,0,False,,18,1,1,,0,-73.9901117,0,,0,0,,1400,6.0000000,25v4,201777,415,10,70.0000000,,4.00000000000,,,,,20.0000000,3,0.00000,2,1037700.00000,L018,,22,C4-4A,145 ALLEN STREET,5,18,N,1,,2A,10204,,145 ALLEN LEGACY LTD LIABILITY CO.,,12c,,,,1000,,1,,,10018004000,0,,7900,2,12,6900,MN,,,,
