bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004710052,200 GRAND STREET,C7,6.0,1910,367.08126994900994,312.01907945665846,62.403815891331696,77255.92407346865,211.6600659547086,229.64604248010065
1002370011,146 MULBERRY STREET,C7,6.0,1900,201.01203591587557,170.86023052849424,34.17204610569885,42304.99307885517,115.90409062700047,125.75312966897175
1002370012,191 GRAND STREET,C7,6.0,1900,363.04469411658926,308.58798999910084,61.71759799982017,76406.38632377738,209.33256527062295,227.12076063933824
1002380040,173 HESTER STREET,C7,6.0,1910,410.1688290095541,348.64350465812095,69.72870093162419,86324.13175335075,236.50447055712536,256.601619428377
1002370029,121 MOTT STREET,C7,6.0,1912,229.65372061510496,195.20566252283922,39.04113250456785,48332.922040654994,132.4189644949452,143.67136761680968
1002370028,123 MOTT STREET,C7,6.0,1912,197.0213225418675,167.46812416058737,33.493624832117476,41465.10754216144,113.60303436208613,123.2565393821923
1002060016,182 HESTER STREET,C7,6.0,1910,209.5990512521613,178.1591935643371,35.63183871286742,44112.216326529866,120.85538719597224,131.1251664633521
1002060012,190 HESTER STREET,C7,6.0,1910,180.95520584690263,153.81192496986722,30.762384993973445,38083.83262253912,104.3392674590113,113.20557677782227
1002370036,191 HESTER STREET,C7,6.0,1900,128.70362740126697,109.39808329107692,21.879616658215383,27086.965422870646,74.21086417224835,80.51698930223262
1002360033,197 HESTER STREET,C7,6.0,1910,333.98288079805343,283.8854486783454,56.77708973566909,70290.03709275833,192.57544408974886,208.93969022726225
1002350016,150 BAXTER STREET,C7,6.0,1900,201.80096991355333,171.53082442652033,34.306164885304064,42471.03212800643,116.35899213152447,126.24668677791895
1004710021,163 MULBERRY STREET,C7,6.0,1900,159.1937970551138,135.31472749684673,27.06294549936935,33503.92652821925,91.79157952936781,99.59163943767919
1004710020,165 MULBERRY STREET,C7,6.0,1920,162.13358918332878,137.81355080582946,27.562710161165896,34122.63517952338,93.48667172472159,101.43077339309049
1004710018,169 MULBERRY STREET,C7,6.0,1914,154.18753363569994,131.05940359034494,26.21188071806899,32450.308328969408,88.90495432594358,96.45972104249388
1004700038,118 ELIZABETH STREET,C7,6.0,1900,163.86230988150942,139.282963399283,27.856592679856604,34486.461737662474,94.48345681551362,102.51226106187231
1004700039,120 ELIZABETH STREET,C7,6.0,1900,173.91687662835358,147.82934513410055,29.56586902682011,36602.545855203294,100.28094754850217,108.802398018698
1004700021,119 ELIZABETH STREET,C7,6.0,1921,298.1059614195948,253.39006720665557,50.67801344133112,62739.38064036793,171.8887140831998,186.4950894640985
