name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,lon,lat
,1004500042,324.5546875,1900,28,1004500042,566461,2100,87.2319448820166,58.3,Constructed,1006390,2017-08-22 18:29:15+00:00,Photogrammetric,68067,186.2,158.27,31.65,39187.0,107.4,3.39,1004500047.0,55 ST MARKS PLACE,,,,-73.98607310695621,40.728178636992354
,1004500033,190.30078125,1900,26,1004500033,579765,2100,57.755706497001768,52.15,Constructed,1077696,2017-08-22 17:42:36+00:00,Photogrammetric,120588,109.18,92.8,18.56,22977.0,63.0,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98547490313828,40.72786611312567
,1004510045,358.2421875,1900,27,1004510045,859170,2100,93.250036651264566,54.69,Constructed,1083487,2017-08-22 17:28:32+00:00,Photogrammetric,559801,205.52,174.69,34.94,43254.0,118.5,3.39,1004510045.0,333 EAST 9 STREET,CB,6.0,1900.0,-73.98564818857632,40.7287649439104
,1004500031,291.52734375,1900,26,1004500031,850103,2100,81.873457140412768,51.42,Constructed,1006381,2017-08-22 18:26:10+00:00,Photogrammetric,757571,167.25,142.16,28.43,35198.0,96.4,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98530869943151,40.72810366998522
,1004500033,79.69140625,1900,26,1004500033,269520,2100,37.396042659418896,11.15,Constructed,1077698,2009-02-14 00:00:00+00:00,Photogrammetric,530614,45.72,38.86,7.77,9622.0,26.4,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98546289132456,40.72799189723102
,1004490028,143.7265625,1920,27,1004490028,327411,2100,48.820640926412295,13.17,Constructed,1079760,2009-02-14 00:00:00+00:00,Photogrammetric,543509,82.46,70.09,14.02,17354.0,47.5,3.39,1004490043.0,77 EAST 7 STREET,,,,-73.9858517138455,40.72749343244334
,1004510046,250.36328125,1900,27,1004510046,253302,2100,69.550667460690633,55.56,Constructed,1006422,2017-08-22 18:20:01+00:00,Photogrammetric,453853,143.63,122.08,24.42,30228.0,82.8,3.39,1004510046.0,331 EAST 9 STREET,C7,6.0,1900.0,-73.98575297059723,40.72876098738222
,1004380002,343.4296875,1930,22,1004380002,721853,2100,91.967112803878592,56.63,Constructed,1005929,2017-08-22 17:54:21+00:00,Photogrammetric,354190,197.02,167.47,33.49,41466.0,113.6,3.39,1004380050.0,255 EAST 10 STREET,,,,-73.98401939422557,40.72881369336758
,1004370008,162.6796875,1900,21,1004370008,956074,2100,61.460732041005663,47.61,Constructed,1005898,2017-08-22 19:25:12+00:00,Photogrammetric,531595,93.33,79.33,15.87,19642.0,53.8,3.39,1004370007.0,160 1 AVENUE,,,,-73.98428466342266,40.728592795666316
,1004510038,174.3515625,1900,26,1004510038,614752,2100,55.391852656656326,49.66,Constructed,1076847,2017-08-22 18:46:11+00:00,Photogrammetric,158360,100.02,85.02,17.0,21051.0,57.7,3.39,1004510032.0,159 1 AVENUE,,,,-73.98498965477822,40.7284521684729
,1004490028,367.74609375,1920,27,1004490028,866020,2100,92.916302284907076,50.96,Constructed,1079758,2017-08-22 18:08:48+00:00,Photogrammetric,789573,210.98,179.33,35.87,44403.0,121.7,3.39,1004490043.0,77 EAST 7 STREET,,,,-73.98588349961608,40.72759157932826
,1004510051,270.40625,1900,28,1004510051,952203,2100,91.464485069378028,54.81,Constructed,1006426,2017-08-22 18:41:37+00:00,Photogrammetric,821265,155.13,131.86,26.37,32650.0,89.5,3.39,1004510054.0,315 EAST 9 STREET,,,,-73.98605200421542,40.72891498557631
,1004510032,407.86328125,1900,25,1004510032,205521,2100,96.407000518999453,61.7,Constructed,1006417,2017-08-22 18:21:03+00:00,Photogrammetric,54531,233.99,198.89,39.78,49245.0,134.9,3.39,1004510032.0,159 1 AVENUE,C7,6.0,1900.0,-73.98479387259766,40.72877465848177
,1004370046,232.23046875,1900,23,1004370046,553648,2100,65.957584935691543,52.93,Constructed,1005926,2017-08-22 18:12:13+00:00,Photogrammetric,203320,133.23,113.25,22.65,28040.0,76.8,3.39,1004360009.0,406 EAST 9 STREET,,,,-73.9840233782025,40.72802180509285
,1004500029,71.48046875,1900,26,1004500029,545028,2100,33.885477259278979,53.76,Constructed,1079782,2017-08-22 18:29:29+00:00,Photogrammetric,262781,41.01,34.86,6.97,8631.0,23.6,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98533852582233,40.72826693396773
,1004510042,221.98828125,1900,26,1004510042,561118,2100,63.100747208622515,54.79,Constructed,1006419,2017-08-22 19:30:42+00:00,Photogrammetric,341831,127.35,108.25,21.65,26802.0,73.4,3.39,1004510044.0,335 EAST 9 STREET,,,,-73.98544454000283,40.728617292583564
,1004500047,296.30859375,1900,28,1004500047,184604,2100,86.167114850498763,71.05,Constructed,1006395,2017-08-22 17:50:02+00:00,Photogrammetric,289194,169.99,144.49,28.9,35776.0,98.0,3.39,1004500047.0,55 ST MARKS PLACE,C1,6.0,1900.0,-73.98648069208392,40.72833168119333
,1004370108,51.24609375,1890,22,1004370108,285283,2100,29.265038367151359,34.68,Constructed,1005928,2017-08-22 18:19:45+00:00,Photogrammetric,141180,29.4,24.99,5.0,6188.0,17.0,3.39,1004370007.0,160 1 AVENUE,,,,-73.98416572627474,40.728539482964564
,1004490021,289.3046875,1900,27,1004490021,317423,2100,94.494535303229213,72.4,Constructed,1006327,2017-08-22 17:35:23+00:00,Photogrammetric,45961,165.98,141.08,28.22,34931.0,95.7,3.39,1004490021.0,64 ST MARKS PLACE,C4,6.0,1900.0,-73.98643176819274,40.72783104755485
,1004370001,1581.8984375,1920,25,1004370001,1060247,2100,183.41474425960595,76,Alteration,1005894,2018-08-27 19:56:25+00:00,Other (Manual),835074,907.53,771.4,154.28,190999.0,523.3,3.39,1004370005.0,156 1 AVENUE,,,,-73.98438148845626,40.7282000226258
,1004510053,188.8203125,1900,29,1004510053,598281,2100,57.511236810691571,51.73,Constructed,1082517,2017-08-22 17:30:22+00:00,Photogrammetric,826317,108.33,92.08,18.42,22798.0,62.5,3.39,1004510054.0,315 EAST 9 STREET,,,,-73.98623907449532,40.728941835736386
,1004490030,208.87890625,1950,26,1004490030,840618,2100,61.396356060482113,13.39,Constructed,1006333,2017-08-22 17:40:52+00:00,Photogrammetric,422144,119.84,101.86,20.37,25221.0,69.1,3.39,,,,,,-73.98561735466018,40.72760240877235
,1004500024,225.45703125,1900,28,1004500024,830332,2100,68.531212467280042,47.93,Constructed,1006375,2017-08-22 18:48:52+00:00,Photogrammetric,686533,129.35,109.94,21.99,27222.0,74.6,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98580043625186,40.72841177673577
Stuyvesant Residence Club,1004490025,541.109375,1920,26,1004490025,498439,2100,94.034465601536681,66.46,Constructed,1006331,2017-08-22 17:59:10+00:00,Photogrammetric,782378,310.44,263.87,52.77,65335.0,179.0,3.39,1004490021.0,64 ST MARKS PLACE,,,,-73.98606038145904,40.72770204811429
,1004510048,199.62890625,2017,28,1004510048,65404,2100,66.0860095574093,60,Constructed,1088696,2018-10-02 16:19:28+00:00,Other (Manual),1286969,114.52,97.35,19.47,24103.0,66.0,3.39,1004510046.0,331 EAST 9 STREET,,,,-73.98587524934831,40.72881424084743
,1004500029,55.4765625,1900,26,1004500029,687319,2100,30.32703608989814,53.76,Constructed,1079783,2017-08-22 19:28:19+00:00,Photogrammetric,781856,31.82,27.05,5.41,6697.0,18.3,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98539387129172,40.72829029941309
,1004360012,392.6015625,1920,22,1004360012,43990,2100,82.2674644446532,55.75,Constructed,1005867,2017-08-22 18:14:37+00:00,Photogrammetric,634647,225.24,191.45,38.29,47403.0,129.9,3.39,1004360009.0,406 EAST 9 STREET,,,,-73.98425167756594,40.727744891785505
,1004510041,193.60546875,1900,25,1004510041,856146,2100,59.55983207567327,51.71,Constructed,1006418,2017-08-22 17:28:33+00:00,Photogrammetric,630928,111.07,94.41,18.88,23375.0,64.0,3.39,1004510044.0,335 EAST 9 STREET,,,,-73.98536692140013,40.72858170907107
,1004500038,246.07421875,1900,26,1004500038,31537,2100,68.968462160741183,42.22,Constructed,1006386,2017-08-22 17:59:45+00:00,Photogrammetric,235480,141.17,120.0,24.0,29711.0,81.4,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98577878734176,40.72801659530389
,1004510052,295.484375,1900,28,1004510052,22828,2100,90.561391278383425,45.92,Constructed,1006427,2017-08-22 18:34:46+00:00,Photogrammetric,199845,169.51,144.09,28.82,35676.0,97.7,3.39,1004510054.0,315 EAST 9 STREET,,,,-73.98613778039726,40.72894647837653
Theatre for the New City,1004510026,2322.29296875,1999,26,1004517502,582256,2100,285.89959919888969,169,Constructed,1006416,2017-08-22 19:19:06+00:00,Other (Manual),913190,1332.27,1132.43,226.49,280390.0,768.2,3.39,1004510032.0,159 1 AVENUE,,,,-73.98516815819427,40.72882462262831
,1004510140,94.84765625,1899,26,1004510140,497007,2100,38.957879887582287,33.58,Constructed,1082927,2009-02-14 00:00:00+00:00,Photogrammetric,466975,54.42,46.25,9.25,11452.0,31.4,3.39,1004510044.0,335 EAST 9 STREET,,,,-73.9851927684624,40.728679816464386
,1004500025,302.57421875,1900,27,1004500025,395873,2100,81.488933978709383,57.56,Constructed,1006376,2017-08-22 18:34:59+00:00,Photogrammetric,396037,173.59,147.55,29.51,36533.0,100.1,3.39,1004500028.0,348 EAST 9 STREET,,,,-73.98574101793434,40.728351229295896
,1004510028,243.65234375,1999,25,1004517502,1081927,2100,76.067882033755083,138,Constructed,1085793,2019-01-24 22:35:30+00:00,Other (Manual),913192,139.78,118.81,23.76,29418.0,80.6,3.39,1004510032.0,159 1 AVENUE,,,,-73.98507290064796,40.72884890885438
,1004510030,271.03125,1999,25,1004517502,1080195,2100,66.543684996653369,168,Constructed,1085794,2019-01-24 22:35:31+00:00,Other (Manual),913242,155.49,132.17,26.43,32725.0,89.7,3.39,1004510032.0,159 1 AVENUE,,,,-73.98495548934466,40.728832427835606
,1004500022,349.890625,1899,27,1004500022,668278,2100,89.830104081381592,27.77,Constructed,1006373,2017-08-22 18:10:04+00:00,Photogrammetric,759108,200.73,170.62,34.12,42246.0,115.7,3.39,1004500018.0,328 EAST 9 STREET,,,,-73.9859888532945,40.728440627173164
,1004370047,213.90625,1890,21,1004370047,857551,2100,63.59770300846165,57.44,Constructed,1005927,2017-08-22 18:26:09+00:00,Photogrammetric,509917,122.72,104.31,20.86,25827.0,70.8,3.39,1004360009.0,406 EAST 9 STREET,,,,-73.98410289930408,40.72805245812086
,1003900037,382.8828125,1900,7,1003900037,682915,2100,80.858486765666854,70.27,Constructed,1004720,2017-08-22 19:06:11+00:00,Photogrammetric,542676,219.68,186.73,37.35,46234.0,126.7,3.39,1003900037.0,107 AVENUE C,C6,6.0,1900.0,-73.97898596048958,40.7242903584448
,1003870135,211.87890625,1900,9,1003870135,458930,2100,60.647023303666643,38.09,Constructed,1079682,2017-08-22 18:52:26+00:00,Photogrammetric,311687,121.57,103.34,20.67,25586.0,70.1,3.39,1003870140.0,77 AVENUE C,,,,-73.97974322380003,40.723530772306994
,1003910038,239.5234375,1900,8,1003910038,427564,2100,75.362153052760874,52.34,Constructed,1004750,2017-08-22 19:14:01+00:00,Photogrammetric,780458,137.43,116.81,23.36,28923.0,79.2,3.39,1003780004.0,134 AVENUE C,,,,-73.97858455616569,40.724899443113145
,1003770007,203.640625,1910,7,1003770007,792039,2100,69.658784727014577,40.32,Constructed,1004502,2017-08-22 19:10:30+00:00,Photogrammetric,119038,116.84,99.32,19.86,24591.0,67.4,3.39,1003770002.0,112 AVENUE C,,,,-73.97827674080202,40.724459296497784
,1003740004,270.5234375,1900,13,1003740004,733220,2100,78.229943917957542,43.66,Constructed,1004411,2017-08-22 19:33:17+00:00,Photogrammetric,651758,155.23,131.94,26.39,32669.0,89.5,3.39,1003740006.0,64 AVENUE C,,,,-73.97973031548268,40.7224602414937
Hamilton Fish Park-Filter Building,1003400001,929.03125,1936,15,1003400001,1041820,2100,185.82104249562684,17.93,Constructed,1081935,2020-11-16 19:55:22+00:00,Photogrammetric,675546,533.11,453.14,90.63,112199.0,307.4,3.39,,,,,,-73.9801249362613,40.71959715535923
,1003750063,643.796875,1989,12,1003750063,1070578,2100,113.16837152988055,34,Constructed,1075622,2017-08-22 17:59:10+00:00,Other (Manual),1115839,369.41,313.99,62.8,77745.0,213.0,3.39,1003740008.0,702 EAST 5 STREET,,,,-73.9791207493784,40.7228078048421
,1003900057,175.3828125,1910,10,1003900057,348425,2100,71.824604962947944,57.47,Constructed,1004726,2017-08-22 17:35:04+00:00,Photogrammetric,160557,100.63,85.54,17.11,21179.0,58.0,3.39,1003900050.0,209 EAST 7 STREET,,,,-73.98023456032745,40.724865731443316
,1003760058,1311.82421875,2004,10,1003760058,1057532,2100,165.71836280784169,92,Constructed,1075828,2017-08-22 18:12:55+00:00,Other (Manual),1205737,752.69,639.79,127.96,158412.0,434.0,3.39,1003760011.0,238 EAST 7 STREET,,,,-73.97848912605032,40.72335675748808
,1003770067,275.81640625,1900,9,1003770067,517357,2100,91.678490878771257,68.76,Constructed,1004524,2017-08-22 19:33:44+00:00,Photogrammetric,34205,158.26,134.52,26.9,33307.0,91.3,3.39,1003770067.0,241 EAST 7 STREET,C6,6.0,1900.0,-73.97823258443934,40.72404481445286
,1003770066,242.55859375,1899,8,1003770066,509485,2100,72.825389195644647,38.02,Constructed,1004523,2017-08-22 18:15:08+00:00,Photogrammetric,348323,139.17,118.3,23.66,29290.0,80.2,3.39,1003770066.0,243 EAST 7 STREET,C7,6.0,1899.0,-73.97817595515441,40.723989375510236
,1003750061,302.09765625,1920,13,1003750061,548805,2100,93.325465868073621,55.89,Constructed,1004461,2017-08-22 17:30:53+00:00,Photogrammetric,838109,173.34,147.34,29.47,36481.0,99.9,3.39,,,,,,-73.97877932195064,40.722723325579516
,1003720031,529.87109375,,11,1003720031,87476,2100,94.35541107353464,77.6635445,Constructed,1089954,2017-08-22 19:00:44+00:00,Photogrammetric,1268635,304.05,258.44,51.69,63991.0,175.3,3.39,1003720039.0,11 AVENUE D,,,,-73.97890350868714,40.720750908641804
,1003730018,265.328125,1900,13,1003730018,763163,2100,95.9922277045575,79.7,Constructed,1004386,2017-08-22 18:49:56+00:00,Photogrammetric,434999,152.25,129.41,25.88,32042.0,87.8,3.39,1003730017.0,328 EAST 4 STREET,,,,-73.97914194591011,40.721630093408976
,1003740002,191.46484375,1920,13,1003740002,827135,2100,59.6881347590996,54.38,Constructed,1004409,2017-08-22 17:31:22+00:00,Photogrammetric,146781,109.86,93.38,18.68,23122.0,63.3,3.39,1003740065.0,307 EAST 4 STREET,,,,-73.97984852452494,40.72236266331484
,1003890046,231.703125,1900,10,1003890046,956060,2100,66.762346742331772,59.9,Constructed,1004694,2017-08-22 17:27:22+00:00,Photogrammetric,641828,132.95,113.0,22.6,27980.0,76.7,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.9800778402862,40.724022424884296
,1003720017,237.79296875,2005,15,1003720017,58754,2100,67.6080979617333,58,Constructed,1084624,2017-08-22 19:14:42+00:00,Other (Manual),996128,136.45,115.98,23.2,28717.0,78.7,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97992962452452,40.72120892704259
,1003910045,289.32421875,1900,10,1003910045,684176,2100,96.132039326082037,25.16,Constructed,1077486,2017-08-22 18:45:03+00:00,Photogrammetric,322034,166.01,141.1,28.22,34937.0,95.7,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.97912491317102,40.725224748649026
,1003900034,164.48046875,1899,10,1003900034,758327,2100,57.061566048712642,28.01,Constructed,1004717,2017-08-22 17:44:15+00:00,Photogrammetric,361982,94.37,80.22,16.04,19862.0,54.4,3.39,1003900037.0,107 AVENUE C,,,,-73.97886275195926,40.72445882106946
,1003730017,248.49609375,1900,11,1003730017,87833,2100,70.241141605195025,62.0000255,Constructed,1004385,2017-08-22 18:23:07+00:00,Photogrammetric,165942,142.59,121.2,24.24,30009.0,82.2,3.39,1003730017.0,328 EAST 4 STREET,C1,6.0,1900.0,-73.97919901255706,40.72168970035745
,1003730013,168.1953125,1899,14,1003730013,746778,2100,58.659721488956237,34.79,Constructed,1004381,2017-08-22 18:31:54+00:00,Photogrammetric,163328,96.51,82.03,16.41,20312.0,55.6,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.97947317512825,40.72182179337728
,1003740046,207.6875,1900,12,1003740046,615904,2100,64.50387001777375,36.94,Constructed,1004421,2017-08-22 18:46:12+00:00,Photogrammetric,204118,119.17,101.3,20.26,25081.0,68.7,3.39,1003740041.0,41 AVENUE D,,,,-73.97830338663042,40.72168482562662
,1003730040,520.87109375,1920,12,1003730040,527496,2100,116.51041543025669,66.36,Constructed,1004395,2017-08-22 18:12:40+00:00,Photogrammetric,330661,298.89,254.05,50.81,62904.0,172.3,3.39,1003730040.0,327 EAST 3 STREET,C6,6.0,1920.0,-73.97842088459845,40.72089863188869
,1003890043,287.05859375,1910,9,1003890043,513962,2100,77.153631567841927,58.74,Constructed,1004691,2017-08-22 17:58:45+00:00,Photogrammetric,245700,164.7,140.0,28.0,34664.0,95.0,3.39,1003890038.0,643 EAST 6 STREET,,,,-73.97983310004795,40.72393989662402
,1003730032,441.43359375,1900,12,1003730032,160737,2100,111.75285112827608,65.8,Constructed,1004392,2017-08-22 17:37:31+00:00,Photogrammetric,196575,253.31,215.31,43.06,53311.0,146.1,3.39,1003730032.0,37 AVENUE D,C7,6.0,1900.0,-73.97812014617868,40.72127134626483
,1003230001,1360.1875,1962,10,1003230001,465164,2100,233.45586773461295,124.26,Constructed,1078042,2017-08-22 19:13:30+00:00,Photogrammetric,34132,780.55,663.46,132.69,164274.0,450.1,3.39,,,,,,-73.9785758511948,40.71930347225771
,1003910035,185.57421875,1900,8,1003910035,705513,2100,66.450973954714783,56.41,Constructed,1004747,2017-08-22 18:26:49+00:00,Photogrammetric,170481,106.48,90.51,18.1,22409.0,61.4,3.39,1003780004.0,134 AVENUE C,,,,-73.97845651868035,40.72503384940412
,1003720036,127.9375,1900,10,1003720036,749319,2100,54.858514977228722,33.94,Constructed,1004366,2017-08-22 17:58:10+00:00,Photogrammetric,369407,73.41,62.4,12.48,15451.0,42.3,3.39,1003720039.0,11 AVENUE D,,,,-73.97850366021152,40.720677810973896
,1003900027,1062.859375,2001,7,1003907502,56911,2100,149.9225852940167,71,Constructed,1088352,2017-08-22 17:31:35+00:00,Other (Manual),1052775,609.83,518.35,103.67,128345.0,351.6,3.39,1003900042.0,219 EAST 7 STREET,,,,-73.97915624115788,40.724516628050324
,1003730023,772.69921875,1900,12,1003730023,54735,2100,180.50204701152788,69,Constructed,1004389,2019-02-28 21:29:18+00:00,Other (Manual),833484,443.38,376.88,75.38,93315.0,255.7,3.39,1003730019.0,332 EAST 4 STREET,,,,-73.97871998022906,40.72145366285714
,1003740067,158.6640625,1872,8,1003747501,757459,2100,57.014136080258524,62,Constructed,1004424,2017-08-22 18:20:39+00:00,Other (Manual),917696,91.04,77.39,15.48,19161.0,52.5,3.39,1003740065.0,307 EAST 4 STREET,,,,-73.9797165988793,40.72227018544722
,1003910051,198.375,1915,10,1003910051,883801,2100,65.190211909560247,59.56,Constructed,1004755,2017-08-22 17:28:13+00:00,Photogrammetric,397411,113.81,96.74,19.35,23953.0,65.6,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.97957933589727,40.72538269937659
,1003730064,980.4296875,1975,15,1003730064,35547,2100,128.73624338150637,91.92,Constructed,1004406,2017-08-22 17:33:15+00:00,Photogrammetric,396883,562.58,478.19,95.64,118400.0,324.4,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.97998634367113,40.72167041498698
,1003910045,302.19921875,1900,10,1003910045,872537,2100,93.940380564615992,56.03,Constructed,1077453,2017-08-22 18:08:36+00:00,Photogrammetric,497968,173.38,147.38,29.48,36490.0,100.0,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.97920490146754,40.72525632609244
,1003770002,525.86328125,1900,8,1003770002,260502,2100,126.7110887225225,68.23,Constructed,1004499,2017-08-22 18:03:39+00:00,Photogrammetric,741064,301.73,256.47,51.29,63502.0,174.0,3.39,1003770002.0,112 AVENUE C,C7,6.0,1900.0,-73.9784124054443,40.72428841484203
,1003720024,602.85546875,1900,14,1003720024,702078,2100,105.05703769238755,57.88,Constructed,1086165,2017-08-22 17:54:33+00:00,Photogrammetric,580144,345.93,294.04,58.81,72805.0,199.5,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97941321923406,40.7209522532919
,1003730063,155.20703125,1900,13,1003730063,752351,2100,53.060523455972024,43.11,Constructed,1004405,2017-08-22 18:50:23+00:00,Photogrammetric,103665,89.06,75.7,15.14,18744.0,51.4,3.39,1003730016.0,326 EAST 4 STREET,,,,-73.97988552184093,40.72156376685773
,1003900052,623.41796875,2001,10,1003900052,1057148,2100,110.23951644665156,47,Constructed,1087567,2017-08-22 19:26:36+00:00,Other (Manual),996139,357.7,304.04,60.81,75281.0,206.2,3.39,1003900050.0,209 EAST 7 STREET,,,,-73.97992691504186,40.724786365007944
,1003910050,302.52734375,2000,10,1003910050,1065171,2100,77.8688899960116,69,Constructed,1087433,2017-08-22 18:50:20+00:00,Other (Manual),1080431,173.57,147.54,29.51,36530.0,100.1,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.9794923674422,40.725340550912144
,1003910041,365.30859375,1900,9,1003910041,182584,2100,94.392220909424623,51.57,Constructed,1004751,2017-08-22 17:50:12+00:00,Photogrammetric,471622,209.6,178.16,35.63,44112.0,120.9,3.39,1003910048.0,323 EAST 8 STREET,,,,-73.97880622225954,40.725105788567404
,1003730046,507.7265625,1925,12,1003730046,290573,2100,126.30361665536363,64.98,Constructed,1004396,2017-08-22 17:48:43+00:00,Photogrammetric,40133,291.34,247.64,49.53,61316.0,168.0,3.39,1003730046.0,317 EAST 3 STREET,C6,6.0,1925.0,-73.97880460531955,40.7211481175474
,1003870035,676.8125,1989,12,1003870035,276238,2100,114.52428791960406,19.67,Constructed,1077343,2017-08-22 18:37:26+00:00,Photogrammetric,349116,388.35,330.1,66.02,81733.0,223.9,3.39,1003870143.0,653 EAST 5 STREET,,,,-73.98017527225768,40.72276265889621
,1003910036,190.515625,1900,8,1003910036,770591,2100,63.652113637756557,52.34,Constructed,1004748,2017-08-22 17:58:00+00:00,Photogrammetric,11376,109.31,92.91,18.58,23006.0,63.0,3.39,1003780004.0,134 AVENUE C,,,,-73.97849258828961,40.724984785777124
,1003720018,204.85546875,2005,15,1003720018,1072496,2100,64.842956727858038,58,Constructed,1004358,2017-08-22 17:42:59+00:00,Other (Manual),1116131,117.55,99.92,19.98,24740.0,67.8,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97985679334606,40.721178033737466
,1003720030,217.26171875,1901,13,1003720030,162669,2100,78.732565859573668,40.85,Constructed,1004362,2017-08-22 18:39:15+00:00,Photogrammetric,21892,124.67,105.97,21.19,26238.0,71.9,3.39,1003730046.0,317 EAST 3 STREET,,,,-73.97900174279775,40.720823085781795
,1003770001,236.890625,1901,7,1003770001,933859,2100,76.449633241755478,37.15900275,Constructed,1004498,2017-08-22 17:52:51+00:00,Photogrammetric,307270,135.92,115.53,23.11,28606.0,78.4,3.39,1003770002.0,112 AVENUE C,,,,-73.97846107953636,40.724193900708116
,1003900050,481.6640625,1900,8,1003900050,748401,2100,102.99985188869411,71.02,Constructed,1004723,2017-08-22 19:32:51+00:00,Photogrammetric,743480,276.35,234.9,46.98,58162.0,159.3,3.39,1003900050.0,209 EAST 7 STREET,C6,6.0,1900.0,-73.9798152763933,40.724712319715096
,1003760011,458.7265625,1900,9,1003760011,775113,2100,116.7994486828122,63.485256,Constructed,1004472,2017-08-22 19:32:37+00:00,Photogrammetric,122189,263.21,223.73,44.75,55396.0,151.8,3.39,1003760011.0,238 EAST 7 STREET,C4,6.0,1900.0,-73.97836993315167,40.72367327353953
,1003760004,249.87109375,1900,8,1003760004,693379,2100,80.083065855622181,51.94412974,Constructed,1004467,2017-08-22 17:54:32+00:00,Photogrammetric,302883,143.37,121.86,24.37,30173.0,82.7,3.39,1003760005.0,98 AVENUE C,,,,-73.97886109489637,40.72367482913745
,1003910052,145.0234375,1900,10,1003910052,994219,2100,50.439849402772246,39.17,Constructed,1004756,2017-08-22 19:24:25+00:00,Photogrammetric,148342,83.21,70.73,14.15,17512.0,48.0,3.39,1003910055.0,309 EAST 8 STREET,,,,-73.97966603023292,40.72538355468844
,1003890027,243.890625,1900,9,1003890027,272494,2100,74.892149507554421,56.67,Constructed,1004682,2017-08-22 17:36:21+00:00,Photogrammetric,472246,139.93,118.94,23.79,29450.0,80.7,3.39,1003890022.0,208 EAST 7 STREET,,,,-73.9796317099858,40.72421749022525
,1003900044,425.265625,2000,9,1003907501,56250,2100,85.428158065702689,59,Constructed,1085928,2017-08-22 17:32:56+00:00,Other (Manual),934099,244.0,207.4,41.48,51352.0,140.7,3.39,1003900042.0,219 EAST 7 STREET,,,,-73.97949316213304,40.724554015816665
,1003910033,258.19921875,1900,9,1003910033,88091,2100,77.578326593627153,35.95,Constructed,1004746,2017-08-22 17:38:21+00:00,Photogrammetric,632695,148.15,125.92,25.18,31179.0,85.4,3.39,1003920037.0,145 AVENUE C,,,,-73.97841276700152,40.72514028445295
,1003900009,268.40625,1900,10,1003900009,737112,2100,91.292340558020328,64.44,Constructed,1004705,2017-08-22 18:50:53+00:00,Photogrammetric,805483,154.0,130.9,26.18,32411.0,88.8,3.39,1003900009.0,304 EAST 8 STREET,C6,6.0,1900.0,-73.98024365440247,40.72525169763724
,1003720056,537.765625,1920,13,1003720056,504411,2100,104.55416224060764,54.62,Constructed,1004376,2017-08-22 17:58:56+00:00,Photogrammetric,589092,308.59,262.3,52.46,64946.0,177.9,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97971598644247,40.7206573964412
,1003720022,281.8359375,1923,12,1003720022,992376,2100,87.224150708745952,58.36,Constructed,1004360,2017-08-22 19:02:11+00:00,Photogrammetric,241428,161.73,137.47,27.49,34037.0,93.3,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97958381952427,40.72103013846613
,1003720052,300.1796875,2021,13,1003727502,65676,2100,80.382190844009315,92,Constructed,1090230,2022-04-06 17:36:01+00:00,Other (Manual),1286709,172.26,146.42,29.28,36253.0,99.3,3.39,1003720023.0,300 EAST 3 STREET,,,,-73.97935925802804,40.72051654403879
,1003730001,340.31640625,1901,15,1003730001,568193,2100,87.851936458808922,36.32,Constructed,1004379,2017-08-22 17:56:16+00:00,Photogrammetric,660694,195.28,165.99,33.2,41098.0,112.6,3.39,,,,,,-73.98020749389012,40.721793704338104
,1003770070,95.046875,2003,8,1003770070,193979,2100,40.468778725536275,53.16,Constructed,1087352,2017-08-22 18:04:23+00:00,Photogrammetric,984997,54.54,46.36,9.27,11478.0,31.4,3.39,1003770067.0,241 EAST 7 STREET,,,,-73.97844330226759,40.72407697615599
,1003900035,169.19140625,1899,9,1003900035,485346,2100,60.361934159093053,30.78,Constructed,1004718,2017-08-22 19:12:29+00:00,Photogrammetric,90976,97.08,82.51,16.5,20430.0,56.0,3.39,1003900037.0,107 AVENUE C,,,,-73.97890497836121,40.724416396080386
,1003890022,515.74609375,1900,10,1003890022,965262,2100,124.03664541891729,62.5,Constructed,1004680,2017-08-22 18:24:22+00:00,Photogrammetric,800037,295.92,251.53,50.31,62279.0,170.6,3.39,1003890022.0,208 EAST 7 STREET,C7,6.0,1900.0,-73.97999560283948,40.72435278460903
