bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004400030.0,444 EAST 13 STREET,C7,6.0,1900.0,159.4,135.49,27.1,33546.0,91.9,3.39
,,,,,393.02,334.06,66.81,82714.0,226.6,3.39
,,,,,180.27,153.23,30.65,37940.0,103.9,3.39
,,,,,177.55,150.91,30.18,37366.0,102.4,3.39
,,,,,80.5,68.42,13.68,16942.0,46.4,3.39
1004060050.0,527 EAST 12 STREET,C6,6.0,1901.0,171.43,145.72,29.14,36080.0,98.8,3.39
1004400033.0,205 AVENUE A,C7,6.0,1900.0,171.16,145.48,29.1,36022.0,98.7,3.39
,,,,,1340.93,1139.79,227.96,282211.0,773.2,3.39
,,,,,140.38,119.32,23.86,29543.0,80.9,3.39
,,,,,127.61,108.47,21.69,26856.0,73.6,3.39
,,,,,38.87,33.04,6.61,8181.0,22.4,3.39
,,,,,109.97,93.48,18.7,23145.0,63.4,3.39
,,,,,188.12,159.9,31.98,39591.0,108.5,3.39
1004680045.0,233 EAST 12 STREET,C5,6.0,1930.0,161.13,136.96,27.39,33911.0,92.9,3.39
1004520052.0,211 EAST 10 STREET,C1,6.0,1900.0,168.04,142.84,28.57,35367.0,96.9,3.39
1004540059.0,323 EAST 12 STREET,C4,6.0,1900.0,268.6,228.31,45.66,56530.0,154.9,3.39
1004510054.0,315 EAST 9 STREET,C7,6.0,1900.0,152.85,129.92,25.98,32169.0,88.1,3.39
,,,,,118.1,100.39,20.08,24856.0,68.1,3.39
,,,,,86.22,73.29,14.66,18147.0,49.7,3.39
,,,,,162.78,138.36,27.67,34258.0,93.9,3.39
1004520021.0,326 EAST 11 STREET,C4,6.0,1900.0,159.47,135.55,27.11,33562.0,92.0,3.39
,,,,,233.99,198.89,39.78,49245.0,134.9,3.39
,,,,,200.15,170.13,34.03,42124.0,115.4,3.39
1004510056.0,311 EAST 9 STREET,C1,6.0,1900.0,104.33,88.68,17.74,21957.0,60.2,3.39
1004520050.0,215 EAST 10 STREET,C7,6.0,1900.0,160.16,136.14,27.23,33708.0,92.4,3.39
,,,,,188.22,159.99,32.0,39613.0,108.5,3.39
,,,,,167.9,142.72,28.54,35337.0,96.8,3.39
,,,,,108.47,92.2,18.44,22828.0,62.5,3.39
,,,,,122.65,104.26,20.85,25814.0,70.7,3.39
,,,,,531.27,451.58,90.32,111810.0,306.3,3.39
,,,,,91.44,77.72,15.54,19244.0,52.7,3.39
,,,,,75.41,64.1,12.82,15872.0,43.5,3.39
,,,,,165.81,140.94,28.19,34897.0,95.6,3.39
,,,,,131.5,111.77,22.35,27675.0,75.8,3.39
1004540056.0,329 EAST 12 STREET,C1,6.0,1900.0,185.22,157.44,31.49,38982.0,106.8,3.39
,,,,,170.36,144.8,28.96,35853.0,98.2,3.39
,,,,,294.85,250.63,50.13,62055.0,170.0,3.39
1004520017.0,318 EAST 11 STREET,C7,6.0,1900.0,144.5,122.82,24.56,30411.0,83.3,3.39
,,,,,94.07,79.96,15.99,19798.0,54.2,3.39
1004520047.0,221 EAST 10 STREET,C7,6.0,1900.0,157.12,133.55,26.71,33068.0,90.6,3.39
,,,,,785.08,667.31,133.46,165227.0,452.7,3.39
,,,,,78.0,66.3,13.26,16415.0,45.0,3.39
,,,,,191.51,162.78,32.56,40305.0,110.4,3.39
,,,,,134.94,114.7,22.94,28399.0,77.8,3.39
,,,,,163.03,138.58,27.72,34311.0,94.0,3.39
,,,,,142.58,121.19,24.24,30007.0,82.2,3.39
,,,,,60.39,51.33,10.27,12710.0,34.8,3.39
1004510018.0,214 EAST 10 STREET,C7,6.0,1900.0,154.72,131.51,26.3,32562.0,89.2,3.39
1004520048.0,219 EAST 10 STREET,C7,6.0,1900.0,154.96,131.72,26.34,32613.0,89.4,3.39
,,,,,1041.1,884.93,176.99,219110.0,600.3,3.39
,,,,,3081.08,2618.92,523.78,648445.0,1776.6,3.39
,,,,,182.78,155.37,31.07,38469.0,105.4,3.39
1004550050.0,329 EAST 13 STREET,C1,6.0,1910.0,285.1,242.33,48.47,60002.0,164.4,3.39
,,,,,147.59,125.45,25.09,31061.0,85.1,3.39
,,,,,85.74,72.88,14.58,18045.0,49.4,3.39
,,,,,195.2,165.92,33.18,41081.0,112.6,3.39
,,,,,110.72,94.11,18.82,23302.0,63.8,3.39
,,,,,163.7,139.14,27.83,34451.0,94.4,3.39
,,,,,224.15,190.53,38.11,47174.0,129.2,3.39
,,,,,128.28,109.04,21.81,26998.0,74.0,3.39
,,,,,108.6,92.31,18.46,22856.0,62.6,3.39
1004520046.0,223 EAST 10 STREET,C7,6.0,1900.0,154.44,131.27,26.25,32502.0,89.0,3.39
1004540063.0,315 EAST 12 STREET,C6,6.0,1900.0,310.4,263.84,52.77,65327.0,179.0,3.39
,,,,,176.31,149.87,29.97,37107.0,101.7,3.39
,,,,,167.48,142.36,28.47,35247.0,96.6,3.39
,,,,,218.05,185.34,37.07,45891.0,125.7,3.39
,,,,,356.61,303.12,60.62,75051.0,205.6,3.39
,,,,,232.63,197.74,39.55,48960.0,134.1,3.39
1004540004.0,198 2 AVENUE,C7,6.0,1920.0,357.32,303.72,60.74,75201.0,206.0,3.39
,,,,,104.99,89.24,17.85,22097.0,60.5,3.39
,,,,,62.19,52.86,10.57,13088.0,35.9,3.39
,,,,,115.3,98.01,19.6,24267.0,66.5,3.39
1004510019.0,216 EAST 10 STREET,C7,6.0,1900.0,288.08,244.87,48.97,60629.0,166.1,3.39
,,,,,159.48,135.55,27.11,33563.0,92.0,3.39
,,,,,54.59,46.4,9.28,11488.0,31.5,3.39
,,,,,92.77,78.85,15.77,19524.0,53.5,3.39
1004540050.0,339 EAST 12 STREET,C1,6.0,1900.0,322.37,274.01,54.8,67845.0,185.9,3.39
,,,,,50.03,42.53,8.51,10530.0,28.8,3.39
,,,,,176.18,149.75,29.95,37078.0,101.6,3.39
,,,,,217.5,184.88,36.98,45775.0,125.4,3.39
,,,,,42.12,35.8,7.16,8865.0,24.3,3.39
,,,,,169.55,144.12,28.82,35683.0,97.8,3.39
1004510023.0,224 EAST 10 STREET,C7,6.0,1900.0,147.17,125.1,25.02,30974.0,84.9,3.39
1004530008.0,188 2 AVENUE,C7,6.0,1920.0,329.85,280.38,56.08,69421.0,190.2,3.39
,,,,,182.99,155.54,31.11,38511.0,105.5,3.39
,,,,,238.89,203.05,40.61,50276.0,137.7,3.39
1004540057.0,327 EAST 12 STREET,C7,6.0,1900.0,180.26,153.22,30.64,37937.0,103.9,3.39
1004510014.0,206 EAST 10 STREET,C4,6.0,1900.0,164.4,139.74,27.95,34600.0,94.8,3.39
,,,,,212.8,180.88,36.18,44786.0,122.7,3.39
,,,,,68.51,58.23,11.65,14418.0,39.5,3.39
,,,,,116.26,98.82,19.76,24468.0,67.0,3.39
,,,,,95.8,81.43,16.29,20163.0,55.2,3.39
1004540024.0,334 EAST 13 STREET,C7,6.0,1900.0,291.32,247.63,49.53,61312.0,168.0,3.39
1004520019.0,322 EAST 11 STREET,C6,6.0,1900.0,149.54,127.11,25.42,31473.0,86.2,3.39
,,,,,132.21,112.38,22.48,27825.0,76.2,3.39
,,,,,143.77,122.21,24.44,30258.0,82.9,3.39
1004510021.0,220 EAST 10 STREET,C6,6.0,1900.0,150.47,127.9,25.58,31669.0,86.8,3.39
,,,,,203.09,172.62,34.52,42742.0,117.1,3.39
,,,,,631.48,536.76,107.35,132901.0,364.1,3.39
,,,,,162.32,137.97,27.59,34162.0,93.6,3.39
,,,,,542.89,461.45,92.29,114256.0,313.0,3.39
1004540060.0,321 EAST 12 STREET,C6,6.0,1920.0,320.55,272.47,54.49,67464.0,184.8,3.39
,,,,,191.4,162.69,32.54,40283.0,110.4,3.39
,,,,,168.45,143.18,28.64,35452.0,97.1,3.39
,,,,,316.15,268.72,53.74,66536.0,182.3,3.39
,,,,,161.61,137.37,27.47,34012.0,93.2,3.39
,,,,,126.14,107.22,21.44,26547.0,72.7,3.39
,,,,,599.81,509.84,101.97,126235.0,345.9,3.39
,,,,,168.09,142.87,28.57,35376.0,96.9,3.39
,,,,,174.91,148.67,29.73,36811.0,100.9,3.39
,,,,,174.91,148.67,29.73,36811.0,100.9,3.39
,,,,,391.52,332.79,66.56,82399.0,225.7,3.39
,,,,,259.72,220.76,44.15,54660.0,149.8,3.39
,,,,,199.12,169.25,33.85,41907.0,114.8,3.39
,,,,,364.83,310.11,62.02,76782.0,210.4,3.39
,,,,,110.08,93.57,18.71,23168.0,63.5,3.39
,,,,,121.14,102.97,20.59,25496.0,69.9,3.39
,,,,,195.02,165.76,33.15,41043.0,112.4,3.39
,,,,,2297.5,1952.88,390.58,483533.0,1324.7,3.39
,,,,,177.59,150.96,30.19,37377.0,102.4,3.39
,,,,,89.5,76.08,15.22,18837.0,51.6,3.39
1004510044.0,335 EAST 9 STREET,C7,6.0,1900.0,133.85,113.77,22.75,28169.0,77.2,3.39
,,,,,148.12,125.9,25.18,31173.0,85.4,3.39
1004500028.0,348 EAST 9 STREET,C7,6.0,1900.0,157.3,133.7,26.74,33104.0,90.7,3.39
,,,,,115.2,97.92,19.58,24245.0,66.4,3.39
,,,,,170.81,145.19,29.04,35950.0,98.5,3.39
,,,,,94.25,80.12,16.02,19837.0,54.3,3.39
,,,,,81.87,69.59,13.92,17230.0,47.2,3.39
,,,,,108.38,92.12,18.42,22809.0,62.5,3.39
1004370006.0,158 1 AVENUE,C7,6.0,1920.0,112.2,95.37,19.07,23613.0,64.7,3.39
,,,,,205.18,174.4,34.88,43182.0,118.3,3.39
,,,,,178.1,151.38,30.28,37483.0,102.7,3.39
1004370005.0,156 1 AVENUE,C7,6.0,1900.0,163.88,139.29,27.86,34489.0,94.5,3.39
,,,,,137.84,117.17,23.43,29010.0,79.5,3.39
,,,,,143.55,122.02,24.4,30211.0,82.8,3.39
,,,,,267.93,227.74,45.55,56388.0,154.5,3.39
1004500016.0,324 EAST 9 STREET,C7,6.0,1910.0,203.83,173.25,34.65,42897.0,117.5,3.39
,,,,,157.4,133.79,26.76,33125.0,90.8,3.39
,,,,,112.43,95.56,19.11,23661.0,64.8,3.39
,,,,,175.08,148.82,29.76,36847.0,101.0,3.39
,,,,,124.28,105.64,21.13,26156.0,71.7,3.39
,,,,,148.63,126.33,25.27,31280.0,85.7,3.39
,,,,,163.44,138.92,27.78,34398.0,94.2,3.39
,,,,,199.54,169.61,33.92,41995.0,115.1,3.39
,,,,,160.43,136.37,27.27,33765.0,92.5,3.39
,,,,,170.97,145.33,29.07,35983.0,98.6,3.39
,,,,,104.92,89.18,17.84,22081.0,60.5,3.39
,,,,,78.57,66.79,13.36,16536.0,45.3,3.39
,,,,,107.19,91.11,18.22,22559.0,61.8,3.39
,,,,,95.13,80.86,16.17,20022.0,54.9,3.39
,,,,,165.75,140.89,28.18,34885.0,95.6,3.39
,,,,,161.58,137.34,27.47,34006.0,93.2,3.39
,,,,,77.39,65.79,13.16,16288.0,44.6,3.39
1004500014.0,318 EAST 9 STREET,C7,6.0,1910.0,165.2,140.42,28.08,34767.0,95.3,3.39
,,,,,176.79,150.27,30.05,37208.0,101.9,3.39
,,,,,87.84,74.67,14.93,18488.0,50.7,3.39
,,,,,127.87,108.69,21.74,26912.0,73.7,3.39
,,,,,92.38,78.53,15.71,19443.0,53.3,3.39
,,,,,130.19,110.66,22.13,27399.0,75.1,3.39
,,,,,129.34,109.94,21.99,27220.0,74.6,3.39
,,,,,156.08,132.66,26.53,32848.0,90.0,3.39
,,,,,198.0,168.3,33.66,41671.0,114.2,3.39
,,,,,94.61,80.42,16.08,19912.0,54.6,3.39
,,,,,175.5,149.18,29.84,36936.0,101.2,3.39
,,,,,116.1,98.69,19.74,24435.0,66.9,3.39
,,,,,54.5,46.33,9.27,11470.0,31.4,3.39
,,,,,144.91,123.17,24.63,30497.0,83.6,3.39
1004370007.0,160 1 AVENUE,C7,6.0,1900.0,166.16,141.24,28.25,34970.0,95.8,3.39
1004500018.0,328 EAST 9 STREET,C7,6.0,1900.0,194.37,165.22,33.04,40908.0,112.1,3.39
,,,,,148.74,126.43,25.29,31304.0,85.8,3.39
,,,,,64.78,55.06,11.01,13633.0,37.4,3.39
,,,,,76.08,64.67,12.93,16012.0,43.9,3.39
,,,,,145.07,123.31,24.66,30531.0,83.6,3.39
,,,,,73.97,62.87,12.57,15567.0,42.6,3.39
,,,,,113.46,96.44,19.29,23879.0,65.4,3.39
,,,,,92.19,78.36,15.67,19401.0,53.2,3.39
1004360009.0,406 EAST 9 STREET,C7,6.0,1929.0,179.67,152.72,30.54,37813.0,103.6,3.39
,,,,,184.4,156.74,31.35,38809.0,106.3,3.39
,,,,,59.18,50.3,10.06,12455.0,34.1,3.39
,,,,,180.46,153.39,30.68,37980.0,104.1,3.39
,,,,,74.39,63.23,12.65,15657.0,42.9,3.39
,,,,,186.2,158.27,31.65,39187.0,107.4,3.39
,,,,,109.18,92.8,18.56,22977.0,63.0,3.39
1004510045.0,333 EAST 9 STREET,CB,6.0,1900.0,205.52,174.69,34.94,43254.0,118.5,3.39
,,,,,167.25,142.16,28.43,35198.0,96.4,3.39
,,,,,45.72,38.86,7.77,9622.0,26.4,3.39
,,,,,82.46,70.09,14.02,17354.0,47.5,3.39
1004510046.0,331 EAST 9 STREET,C7,6.0,1900.0,143.63,122.08,24.42,30228.0,82.8,3.39
,,,,,197.02,167.47,33.49,41466.0,113.6,3.39
,,,,,93.33,79.33,15.87,19642.0,53.8,3.39
,,,,,100.02,85.02,17.0,21051.0,57.7,3.39
,,,,,210.98,179.33,35.87,44403.0,121.7,3.39
,,,,,155.13,131.86,26.37,32650.0,89.5,3.39
1004510032.0,159 1 AVENUE,C7,6.0,1900.0,233.99,198.89,39.78,49245.0,134.9,3.39
,,,,,133.23,113.25,22.65,28040.0,76.8,3.39
,,,,,41.01,34.86,6.97,8631.0,23.6,3.39
,,,,,127.35,108.25,21.65,26802.0,73.4,3.39
1004500047.0,55 ST MARKS PLACE,C1,6.0,1900.0,169.99,144.49,28.9,35776.0,98.0,3.39
,,,,,29.4,24.99,5.0,6188.0,17.0,3.39
1004490021.0,64 ST MARKS PLACE,C4,6.0,1900.0,165.98,141.08,28.22,34931.0,95.7,3.39
,,,,,907.53,771.4,154.28,190999.0,523.3,3.39
,,,,,108.33,92.08,18.42,22798.0,62.5,3.39
,,,,,119.84,101.86,20.37,25221.0,69.1,3.39
,,,,,129.35,109.94,21.99,27222.0,74.6,3.39
,,,,,310.44,263.87,52.77,65335.0,179.0,3.39
,,,,,114.52,97.35,19.47,24103.0,66.0,3.39
,,,,,31.82,27.05,5.41,6697.0,18.3,3.39
,,,,,225.24,191.45,38.29,47403.0,129.9,3.39
,,,,,111.07,94.41,18.88,23375.0,64.0,3.39
,,,,,141.17,120.0,24.0,29711.0,81.4,3.39
,,,,,169.51,144.09,28.82,35676.0,97.7,3.39
,,,,,1332.27,1132.43,226.49,280390.0,768.2,3.39
,,,,,54.42,46.25,9.25,11452.0,31.4,3.39
,,,,,173.59,147.55,29.51,36533.0,100.1,3.39
,,,,,139.78,118.81,23.76,29418.0,80.6,3.39
,,,,,155.49,132.17,26.43,32725.0,89.7,3.39
,,,,,200.73,170.62,34.12,42246.0,115.7,3.39
,,,,,122.72,104.31,20.86,25827.0,70.8,3.39
1003900037.0,107 AVENUE C,C6,6.0,1900.0,219.68,186.73,37.35,46234.0,126.7,3.39
,,,,,121.57,103.34,20.67,25586.0,70.1,3.39
,,,,,137.43,116.81,23.36,28923.0,79.2,3.39
,,,,,116.84,99.32,19.86,24591.0,67.4,3.39
,,,,,155.23,131.94,26.39,32669.0,89.5,3.39
,,,,,533.11,453.14,90.63,112199.0,307.4,3.39
,,,,,369.41,313.99,62.8,77745.0,213.0,3.39
,,,,,100.63,85.54,17.11,21179.0,58.0,3.39
,,,,,752.69,639.79,127.96,158412.0,434.0,3.39
1003770067.0,241 EAST 7 STREET,C6,6.0,1900.0,158.26,134.52,26.9,33307.0,91.3,3.39
1003770066.0,243 EAST 7 STREET,C7,6.0,1899.0,139.17,118.3,23.66,29290.0,80.2,3.39
,,,,,173.34,147.34,29.47,36481.0,99.9,3.39
,,,,,304.05,258.44,51.69,63991.0,175.3,3.39
,,,,,152.25,129.41,25.88,32042.0,87.8,3.39
,,,,,109.86,93.38,18.68,23122.0,63.3,3.39
,,,,,132.95,113.0,22.6,27980.0,76.7,3.39
,,,,,136.45,115.98,23.2,28717.0,78.7,3.39
,,,,,166.01,141.1,28.22,34937.0,95.7,3.39
,,,,,94.37,80.22,16.04,19862.0,54.4,3.39
1003730017.0,328 EAST 4 STREET,C1,6.0,1900.0,142.59,121.2,24.24,30009.0,82.2,3.39
,,,,,96.51,82.03,16.41,20312.0,55.6,3.39
,,,,,119.17,101.3,20.26,25081.0,68.7,3.39
1003730040.0,327 EAST 3 STREET,C6,6.0,1920.0,298.89,254.05,50.81,62904.0,172.3,3.39
,,,,,164.7,140.0,28.0,34664.0,95.0,3.39
1003730032.0,37 AVENUE D,C7,6.0,1900.0,253.31,215.31,43.06,53311.0,146.1,3.39
,,,,,780.55,663.46,132.69,164274.0,450.1,3.39
,,,,,106.48,90.51,18.1,22409.0,61.4,3.39
,,,,,73.41,62.4,12.48,15451.0,42.3,3.39
,,,,,609.83,518.35,103.67,128345.0,351.6,3.39
,,,,,443.38,376.88,75.38,93315.0,255.7,3.39
,,,,,91.04,77.39,15.48,19161.0,52.5,3.39
,,,,,113.81,96.74,19.35,23953.0,65.6,3.39
,,,,,562.58,478.19,95.64,118400.0,324.4,3.39
,,,,,173.38,147.38,29.48,36490.0,100.0,3.39
1003770002.0,112 AVENUE C,C7,6.0,1900.0,301.73,256.47,51.29,63502.0,174.0,3.39
,,,,,345.93,294.04,58.81,72805.0,199.5,3.39
,,,,,89.06,75.7,15.14,18744.0,51.4,3.39
,,,,,357.7,304.04,60.81,75281.0,206.2,3.39
,,,,,173.57,147.54,29.51,36530.0,100.1,3.39
,,,,,209.6,178.16,35.63,44112.0,120.9,3.39
1003730046.0,317 EAST 3 STREET,C6,6.0,1925.0,291.34,247.64,49.53,61316.0,168.0,3.39
,,,,,388.35,330.1,66.02,81733.0,223.9,3.39
,,,,,109.31,92.91,18.58,23006.0,63.0,3.39
,,,,,117.55,99.92,19.98,24740.0,67.8,3.39
,,,,,124.67,105.97,21.19,26238.0,71.9,3.39
,,,,,135.92,115.53,23.11,28606.0,78.4,3.39
1003900050.0,209 EAST 7 STREET,C6,6.0,1900.0,276.35,234.9,46.98,58162.0,159.3,3.39
1003760011.0,238 EAST 7 STREET,C4,6.0,1900.0,263.21,223.73,44.75,55396.0,151.8,3.39
,,,,,143.37,121.86,24.37,30173.0,82.7,3.39
,,,,,83.21,70.73,14.15,17512.0,48.0,3.39
,,,,,139.93,118.94,23.79,29450.0,80.7,3.39
,,,,,244.0,207.4,41.48,51352.0,140.7,3.39
,,,,,148.15,125.92,25.18,31179.0,85.4,3.39
1003900009.0,304 EAST 8 STREET,C6,6.0,1900.0,154.0,130.9,26.18,32411.0,88.8,3.39
,,,,,308.59,262.3,52.46,64946.0,177.9,3.39
,,,,,161.73,137.47,27.49,34037.0,93.3,3.39
,,,,,172.26,146.42,29.28,36253.0,99.3,3.39
,,,,,195.28,165.99,33.2,41098.0,112.6,3.39
,,,,,54.54,46.36,9.27,11478.0,31.4,3.39
,,,,,97.08,82.51,16.5,20430.0,56.0,3.39
1003890022.0,208 EAST 7 STREET,C7,6.0,1900.0,295.92,251.53,50.31,62279.0,170.6,3.39
,,,,,159.89,135.9,27.18,33650.0,92.2,3.39
,,,,,124.8,106.08,21.22,26265.0,72.0,3.39
1003760016.0,248 EAST 7 STREET,C6,6.0,1928.0,177.06,150.5,30.1,37264.0,102.1,3.39
,,,,,516.9,439.36,87.87,108786.0,298.0,3.39
1003870141.0,73 AVENUE C,C6,6.0,1920.0,187.07,159.01,31.8,39370.0,107.9,3.39
,,,,,325.07,276.31,55.26,68415.0,187.4,3.39
1003890038.0,643 EAST 6 STREET,C7,6.0,1900.0,573.58,487.55,97.51,120716.0,330.7,3.39
,,,,,85.69,72.83,14.57,18034.0,49.4,3.39
,,,,,115.9,98.51,19.7,24391.0,66.8,3.39
,,,,,129.84,110.36,22.07,27326.0,74.9,3.39
,,,,,332.01,282.21,56.44,69874.0,191.4,3.39
,,,,,102.59,87.2,17.44,21590.0,59.2,3.39
,,,,,694.41,590.25,118.05,146145.0,400.4,3.39
,,,,,157.07,133.51,26.7,33056.0,90.6,3.39
,,,,,163.89,139.31,27.86,34492.0,94.5,3.39
1003720039.0,11 AVENUE D,C7,6.0,1900.0,203.65,173.1,34.62,42860.0,117.4,3.39
1003890020.0,204 EAST 7 STREET,C6,6.0,1900.0,173.29,147.29,29.46,36470.0,99.9,3.39
,,,,,144.21,122.58,24.52,30351.0,83.2,3.39
,,,,,155.0,131.75,26.35,32622.0,89.4,3.39
,,,,,166.45,141.48,28.3,35032.0,96.0,3.39
,,,,,230.14,195.62,39.12,48435.0,132.7,3.39
,,,,,300.14,255.12,51.02,63168.0,173.1,3.39
,,,,,143.1,121.63,24.33,30117.0,82.5,3.39
,,,,,122.59,104.2,20.84,25799.0,70.7,3.39
,,,,,84.04,71.43,14.29,17687.0,48.5,3.39
,,,,,210.54,178.96,35.79,44311.0,121.4,3.39
,,,,,185.28,157.48,31.5,38993.0,106.8,3.39
,,,,,177.72,151.06,30.21,37402.0,102.5,3.39
,,,,,262.34,222.99,44.6,55212.0,151.3,3.39
1003740008.0,702 EAST 5 STREET,C6,6.0,1900.0,162.89,138.46,27.69,34282.0,93.9,3.39
1003900042.0,219 EAST 7 STREET,C6,6.0,1910.0,256.03,217.62,43.52,53883.0,147.6,3.39
,,,,,137.65,117.0,23.4,28970.0,79.4,3.39
,,,,,196.68,167.18,33.44,41393.0,113.4,3.39
,,,,,204.03,173.42,34.68,42940.0,117.6,3.39
1003910048.0,323 EAST 8 STREET,C6,6.0,1910.0,177.89,151.21,30.24,37439.0,102.6,3.39
1003730049.0,311 EAST 3 STREET,C6,6.0,1920.0,288.07,244.86,48.97,60627.0,166.1,3.39
,,,,,86.36,73.41,14.68,18175.0,49.8,3.39
1003760005.0,98 AVENUE C,C6,6.0,1900.0,229.97,195.47,39.09,48399.0,132.6,3.39
,,,,,129.32,109.93,21.99,27218.0,74.6,3.39
,,,,,1263.09,1073.63,214.73,265830.0,728.3,3.39
,,,,,92.31,78.46,15.69,19428.0,53.2,3.39
,,,,,560.06,476.05,95.21,117871.0,322.9,3.39
,,,,,119.61,101.67,20.33,25174.0,69.0,3.39
,,,,,114.67,97.47,19.49,24133.0,66.1,3.39
,,,,,720.12,612.1,122.42,151557.0,415.2,3.39
,,,,,118.85,101.02,20.2,25014.0,68.5,3.39
,,,,,184.52,156.84,31.37,38834.0,106.4,3.39
,,,,,121.72,103.46,20.69,25617.0,70.2,3.39
1003890019.0,202 EAST 7 STREET,C7,6.0,1910.0,145.26,123.47,24.69,30572.0,83.8,3.39
,,,,,376.68,320.18,64.04,79275.0,217.2,3.39
,,,,,167.27,142.18,28.44,35203.0,96.4,3.39
1003740006.0,64 AVENUE C,C6,6.0,1910.0,238.34,202.59,40.52,50161.0,137.4,3.39
1003890032.0,99 AVENUE C,C7,6.0,1907.0,308.23,262.0,52.4,64870.0,177.7,3.39
,,,,,1279.69,1087.74,217.55,269324.0,737.9,3.39
,,,,,210.03,178.53,35.71,44203.0,121.1,3.39
,,,,,270.85,230.22,46.04,57004.0,156.2,3.39
1003770062.0,249 EAST 7 STREET,C6,6.0,2001.0,219.35,186.45,37.29,46164.0,126.5,3.39
,,,,,314.37,267.22,53.44,66163.0,181.3,3.39
,,,,,333.07,283.11,56.62,70098.0,192.1,3.39
1003870140.0,77 AVENUE C,C7,6.0,1900.0,186.94,158.9,31.78,39344.0,107.8,3.39
1003760014.0,246 EAST 7 STREET,C1,6.0,1928.0,259.6,220.66,44.13,54636.0,149.7,3.39
,,,,,117.43,99.81,19.96,24714.0,67.7,3.39
,,,,,153.2,130.22,26.04,32242.0,88.3,3.39
,,,,,97.17,82.59,16.52,20449.0,56.0,3.39
,,,,,268.47,228.2,45.64,56503.0,154.8,3.39
1003730016.0,326 EAST 4 STREET,C1,6.0,1899.0,131.15,111.48,22.3,27601.0,75.6,3.39
,,,,,901.06,765.9,153.18,189637.0,519.6,3.39
,,,,,110.35,93.79,18.76,23224.0,63.6,3.39
,,,,,880.11,748.09,149.62,185228.0,507.5,3.39
,,,,,1316.49,1119.02,223.8,277069.0,759.1,3.39
,,,,,66.97,56.93,11.39,14095.0,38.6,3.39
,,,,,210.67,179.07,35.81,44338.0,121.5,3.39
1003730019.0,332 EAST 4 STREET,C7,6.0,1920.0,266.74,226.73,45.35,56137.0,153.8,3.39
,,,,,135.84,115.46,23.09,28589.0,78.3,3.39
,,,,,633.46,538.45,107.69,133319.0,365.3,3.39
,,,,,168.07,142.86,28.57,35372.0,96.9,3.39
,,,,,253.26,215.27,43.05,53301.0,146.0,3.39
,,,,,617.39,524.78,104.96,129936.0,356.0,3.39
,,,,,225.44,191.63,38.33,47447.0,130.0,3.39
,,,,,194.02,164.92,32.98,40834.0,111.9,3.39
1003870143.0,653 EAST 5 STREET,C6,6.0,1900.0,187.06,159.0,31.8,39370.0,107.9,3.39
,,,,,104.79,89.07,17.81,22054.0,60.4,3.39
,,,,,193.52,164.49,32.9,40729.0,111.6,3.39
,,,,,104.99,89.24,17.85,22096.0,60.5,3.39
,,,,,132.77,112.86,22.57,27944.0,76.6,3.39
1003890021.0,206 EAST 7 STREET,C6,6.0,1900.0,175.57,149.23,29.85,36950.0,101.2,3.39
,,,,,122.79,104.37,20.87,25842.0,70.8,3.39
,,,,,131.1,111.43,22.29,27591.0,75.6,3.39
,,,,,5602.26,4761.92,952.38,1179051.0,3230.3,3.39
,,,,,93.52,79.49,15.9,19683.0,53.9,3.39
,,,,,2061.18,1752.0,350.4,433796.0,1188.5,3.39
,,,,,124.97,106.23,21.25,26301.0,72.1,3.39
,,,,,139.96,118.97,23.79,29456.0,80.7,3.39
,,,,,403.1,342.64,68.53,84837.0,232.4,3.39
,,,,,175.16,148.89,29.78,36865.0,101.0,3.39
,,,,,20.72,17.61,3.52,4360.0,11.9,3.39
,,,,,326.96,277.91,55.58,68812.0,188.5,3.39
,,,,,129.12,109.75,21.95,27174.0,74.5,3.39
1003720023.0,300 EAST 3 STREET,C1,6.0,2001.0,131.57,111.84,22.37,27691.0,75.9,3.39
,,,,,247.23,210.14,42.03,52032.0,142.6,3.39
,,,,,132.93,112.99,22.6,27976.0,76.6,3.39
,,,,,763.14,648.67,129.73,160611.0,440.0,3.39
,,,,,214.21,182.08,36.42,45082.0,123.5,3.39
,,,,,123.71,105.15,21.03,26036.0,71.3,3.39
,,,,,133.0,113.05,22.61,27991.0,76.7,3.39
,,,,,168.24,143.0,28.6,35407.0,97.0,3.39
,,,,,156.42,132.96,26.59,32921.0,90.2,3.39
1003740065.0,307 EAST 4 STREET,C6,6.0,1900.0,277.76,236.09,47.22,58457.0,160.2,3.39
,,,,,532.54,452.66,90.53,112078.0,307.1,3.39
,,,,,59.2,50.32,10.06,12459.0,34.1,3.39
,,,,,60.27,51.23,10.25,12684.0,34.8,3.39
,,,,,112.81,95.89,19.18,23743.0,65.0,3.39
,,,,,111.98,95.19,19.04,23568.0,64.6,3.39
,,,,,125.17,106.39,21.28,26343.0,72.2,3.39
,,,,,119.92,101.93,20.39,25239.0,69.1,3.39
,,,,,151.48,128.76,25.75,31880.0,87.3,3.39
,,,,,240.03,204.02,40.8,50516.0,138.4,3.39
,,,,,123.35,104.85,20.97,25960.0,71.1,3.39
