bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,lon,lat
,,,,,85.74,72.88,14.58,18045.0,49.4,3.39,-73.98515678094518,40.731040501370366
,,,,,195.2,165.92,33.18,41081.0,112.6,3.39,-73.98412058951264,40.73087363337582
,,,,,110.72,94.11,18.82,23302.0,63.8,3.39,-73.98511384558667,40.73087024284464
,,,,,163.7,139.14,27.83,34451.0,94.4,3.39,-73.98551546316855,40.729796468648544
,,,,,224.15,190.53,38.11,47174.0,129.2,3.39,-73.98593749816627,40.73157502262522
,,,,,128.28,109.04,21.81,26998.0,74.0,3.39,-73.98553333758782,40.729065207982806
,,,,,108.6,92.31,18.46,22856.0,62.6,3.39,-73.98585295030925,40.73061600460513
,,,,,154.44,131.27,26.25,32502.0,89.0,3.39,-73.98546679669282,40.729437336718554
,,,,,310.4,263.84,52.77,65327.0,179.0,3.39,-73.98497149916845,40.730864716957484
,,,,,176.31,149.87,29.97,37107.0,101.7,3.39,-73.98618490471254,40.72930612575806
,,,,,167.48,142.36,28.47,35247.0,96.6,3.39,-73.98503212684484,40.72960970021208
,,,,,218.05,185.34,37.07,45891.0,125.7,3.39,-73.98489299487646,40.72951734258045
,,,,,356.61,303.12,60.62,75051.0,205.6,3.39,-73.98609973102253,40.731291628715816
,,,,,232.63,197.74,39.55,48960.0,134.1,3.39,-73.98453721295044,40.72940586239187
,,,,,357.32,303.72,60.74,75201.0,206.0,3.39,-73.98539053196815,40.731143969816046
,,,,,104.99,89.24,17.85,22097.0,60.5,3.39,-73.9847264155403,40.729118125056345
,,,,,62.19,52.86,10.57,13088.0,35.9,3.39,-73.98594082399796,40.73033467691672
,,,,,115.3,98.01,19.6,24267.0,66.5,3.39,-73.98439954514788,40.72927695007336
,,,,,288.08,244.87,48.97,60629.0,166.1,3.39,-73.98590892391496,40.72918589642083
,,,,,159.48,135.55,27.11,33563.0,92.0,3.39,-73.98590568342392,40.730563740678086
,,,,,54.59,46.4,9.28,11488.0,31.5,3.39,-73.98542567238482,40.7296339391238
,,,,,92.77,78.85,15.77,19524.0,53.5,3.39,-73.98518146528606,40.73089368559952
,,,,,322.37,274.01,54.8,67845.0,185.9,3.39,-73.98410652562636,40.7305004970121
,,,,,50.03,42.53,8.51,10530.0,28.8,3.39,-73.9858632670437,40.73030180765115
,,,,,176.18,149.75,29.95,37078.0,101.6,3.39,-73.9855359386398,40.73062851481128
,,,,,217.5,184.88,36.98,45775.0,125.4,3.39,-73.98459997209108,40.72914058902731
,,,,,42.12,35.8,7.16,8865.0,24.3,3.39,-73.98506863160776,40.73105532513991
,,,,,169.55,144.12,28.82,35683.0,97.8,3.39,-73.98610456546527,40.729269595114886
,,,,,147.17,125.1,25.02,30974.0,84.9,3.39,-73.98562952547799,40.72907093541398
,,,,,329.85,280.38,56.08,69421.0,190.2,3.39,-73.9856996636159,40.73077723103115
,,,,,182.99,155.54,31.11,38511.0,105.5,3.39,-73.98585427007234,40.73162031466843
,,,,,238.89,203.05,40.61,50276.0,137.7,3.39,-73.9858959621296,40.73047782996224
,,,,,180.26,153.22,30.64,37937.0,103.9,3.39,-73.98456688450656,40.73069365111179
,,,,,164.4,139.74,27.95,34600.0,94.8,3.39,-73.98634489538398,40.72936899984541
,,,,,212.8,180.88,36.18,44786.0,122.7,3.39,-73.98598494383427,40.7315147891054
,,,,,68.51,58.23,11.65,14418.0,39.5,3.39,-73.98479018465862,40.729374388804395
,,,,,116.26,98.82,19.76,24468.0,67.0,3.39,-73.98606415143352,40.7303869436965
,,,,,95.8,81.43,16.29,20163.0,55.2,3.39,-73.98524380411403,40.730919408888525
,,,,,291.32,247.63,49.53,61312.0,168.0,3.39,-73.98423344060845,40.73092849518175
,,,,,149.54,127.11,25.42,31473.0,86.2,3.39,-73.98527576626539,40.72970241123719
,,,,,132.21,112.38,22.48,27825.0,76.2,3.39,-73.98602533244114,40.73139353031613
,,,,,143.77,122.21,24.44,30258.0,82.9,3.39,-73.98638322470491,40.72902720207075
,,,,,150.47,127.9,25.58,31669.0,86.8,3.39,-73.9857906054914,40.729134662993616
,,,,,203.09,172.62,34.52,42742.0,117.1,3.39,-73.98403457659595,40.7308358531299
,,,,,631.48,536.76,107.35,132901.0,364.1,3.39,-73.98430674427645,40.730595162709925
,,,,,162.32,137.97,27.59,34162.0,93.6,3.39,-73.98586023336904,40.729604436337
,,,,,542.89,461.45,92.29,114256.0,313.0,3.39,-73.98531274798069,40.73014360978445
,,,,,320.55,272.47,54.49,67464.0,184.8,3.39,-73.98481499196508,40.73079869884765
,,,,,191.4,162.69,32.54,40283.0,110.4,3.39,-73.98443883976584,40.731004389110055
,,,,,168.45,143.18,28.64,35452.0,97.1,3.39,-73.98574988151911,40.730703770579815
,,,,,316.15,268.72,53.74,66536.0,182.3,3.39,-73.98503934100802,40.72924139191478
,,,,,161.61,137.37,27.47,34012.0,93.2,3.39,-73.98522615501543,40.729343659569786
,,,,,126.14,107.22,21.44,26547.0,72.7,3.39,-73.98483853100001,40.72916591027053
,,,,,599.81,509.84,101.97,126235.0,345.9,3.39,-73.98562481856109,40.73025502632761
,,,,,168.09,142.87,28.57,35376.0,96.9,3.39,-73.98479560956753,40.72951027884978
,,,,,174.91,148.67,29.73,36811.0,100.9,3.39,-73.98514712698437,40.729309360181794
,,,,,174.91,148.67,29.73,36811.0,100.9,3.39,-73.98546553852846,40.729006604693076
,,,,,391.52,332.79,66.56,82399.0,225.7,3.39,-73.98567913968313,40.729857497529665
,,,,,259.72,220.76,44.15,54660.0,149.8,3.39,-73.98555026678233,40.731045629249174
,,,,,199.12,169.25,33.85,41907.0,114.8,3.39,-73.98394482379076,40.73079977746248
,,,,,364.83,310.11,62.02,76782.0,210.4,3.39,-73.98612370149723,40.72974511376357
,,,,,110.08,93.57,18.71,23168.0,63.5,3.39,-73.98456749053341,40.729055190593904
,,,,,121.14,102.97,20.59,25496.0,69.9,3.39,-73.98627469861023,40.73137698756881
,,,,,195.02,165.76,33.15,41043.0,112.4,3.39,-73.98589261098091,40.72995706035006
,,,,,2297.5,1952.88,390.58,483533.0,1324.7,3.39,-73.98495941804939,40.73122358812928
,,,,,177.59,150.96,30.19,37377.0,102.4,3.39,-73.9859534488792,40.72763698020844
,,,,,89.5,76.08,15.22,18837.0,51.6,3.39,-73.98432925934608,40.72780644126636
,,,,,133.85,113.77,22.75,28169.0,77.2,3.39,-73.98560056061379,40.728688691498306
,,,,,148.12,125.9,25.18,31173.0,85.4,3.39,-73.98520539084033,40.72820771600414
,,,,,157.3,133.7,26.74,33104.0,90.7,3.39,-73.98550478319243,40.72825027672681
,,,,,115.2,97.92,19.58,24245.0,66.4,3.39,-73.98533868130562,40.72796161007984
,,,,,170.81,145.19,29.04,35950.0,98.5,3.39,-73.98613430880013,40.72852064188948
,,,,,94.25,80.12,16.02,19837.0,54.3,3.39,-73.98481134458487,40.72787851780715
,,,,,81.87,69.59,13.92,17230.0,47.2,3.39,-73.98502170047233,40.728393059886635
,,,,,108.38,92.12,18.42,22809.0,62.5,3.39,-73.98539534671755,40.72783252643798
,,,,,112.2,95.37,19.07,23613.0,64.7,3.39,-73.98432174615253,40.72845968501601
,,,,,205.18,174.4,34.88,43182.0,118.3,3.39,-73.98471554021489,40.72761399167195
,,,,,178.1,151.38,30.28,37483.0,102.7,3.39,-73.9863489267628,40.727803991416785
,,,,,163.88,139.29,27.86,34489.0,94.5,3.39,-73.98434525155379,40.72840058814981
,,,,,137.84,117.17,23.43,29010.0,79.5,3.39,-73.98617792136108,40.727759438749715
,,,,,143.55,122.02,24.4,30211.0,82.8,3.39,-73.98524721235528,40.7281503850365
,,,,,267.93,227.74,45.55,56388.0,154.5,3.39,-73.98489165472816,40.72762331546092
,,,,,203.83,173.25,34.65,42897.0,117.5,3.39,-73.98635035002205,40.72861441764515
,,,,,157.4,133.79,26.76,33125.0,90.8,3.39,-73.98500656292515,40.727686803673116
,,,,,112.43,95.56,19.11,23661.0,64.8,3.39,-73.98496579399061,40.72851422441821
,,,,,175.08,148.82,29.76,36847.0,101.0,3.39,-73.98560849889823,40.72796472689729
,,,,,124.28,105.64,21.13,26156.0,71.7,3.39,-73.98577344768007,40.727601970585916
,,,,,148.63,126.33,25.27,31280.0,85.7,3.39,-73.98617109274137,40.72818434359126
,,,,,163.44,138.92,27.78,34398.0,94.2,3.39,-73.98470896357918,40.72799015765319
,,,,,199.54,169.61,33.92,41995.0,115.1,3.39,-73.98590783382272,40.72840940825389
,,,,,160.43,136.37,27.27,33765.0,92.5,3.39,-73.98496810788684,40.728592373773594
,,,,,170.97,145.33,29.07,35983.0,98.6,3.39,-73.98605666800741,40.72848786546757
,,,,,104.92,89.18,17.84,22081.0,60.5,3.39,-73.9856554323543,40.72753908286969
,,,,,78.57,66.79,13.36,16536.0,45.3,3.39,-73.98592871091678,40.72883573371828
,,,,,107.19,91.11,18.22,22559.0,61.8,3.39,-73.98486173068616,40.72777630575899
,,,,,95.13,80.86,16.17,20022.0,54.9,3.39,-73.98483182821573,40.72782209270798
,,,,,165.75,140.89,28.18,34885.0,95.6,3.39,-73.98600906625776,40.72812473498737
,,,,,161.58,137.34,27.47,34006.0,93.2,3.39,-73.98396737383295,40.72894164577783
,,,,,77.39,65.79,13.16,16288.0,44.6,3.39,-73.983976578624,40.727628187756686
,,,,,165.2,140.42,28.08,34767.0,95.3,3.39,-73.98644728802883,40.728659490359846
,,,,,176.79,150.27,30.05,37208.0,101.9,3.39,-73.98566122826657,40.72832027475654
,,,,,87.84,74.67,14.93,18488.0,50.7,3.39,-73.98477443134513,40.72792920194574
,,,,,127.87,108.69,21.74,26912.0,73.7,3.39,-73.9857046189141,40.72797648060623
,,,,,92.38,78.53,15.71,19443.0,53.3,3.39,-73.98529871383391,40.72853592300151
,,,,,130.19,110.66,22.13,27399.0,75.1,3.39,-73.98599471652842,40.7288546938129
,,,,,129.34,109.94,21.99,27220.0,74.6,3.39,-73.98552008556753,40.72865712145679
,,,,,156.08,132.66,26.53,32848.0,90.0,3.39,-73.98625744617043,40.72778271787058
,,,,,198.0,168.3,33.66,41671.0,114.2,3.39,-73.98638953879752,40.72831353531621
,,,,,94.61,80.42,16.08,19912.0,54.6,3.39,-73.98391762202499,40.72762009227987
,,,,,175.5,149.18,29.84,36936.0,101.2,3.39,-73.98558164167282,40.728286675974
,,,,,116.1,98.69,19.74,24435.0,66.9,3.39,-73.9858688596083,40.728036332400364
,,,,,54.5,46.33,9.27,11470.0,31.4,3.39,-73.98519407219455,40.728537240419776
,,,,,144.91,123.17,24.63,30497.0,83.6,3.39,-73.98403447166937,40.727652589898945
,,,,,166.16,141.24,28.25,34970.0,95.8,3.39,-73.98426648982178,40.728507420520366
,,,,,194.37,165.22,33.04,40908.0,112.1,3.39,-73.98622726987553,40.7285706222713
,,,,,148.74,126.43,25.29,31304.0,85.8,3.39,-73.98625069444945,40.728225760711716
,,,,,64.78,55.06,11.01,13633.0,37.4,3.39,-73.9851336214281,40.72844006606886
,,,,,76.08,64.67,12.93,16012.0,43.9,3.39,-73.98582893505024,40.728775027686545
,,,,,145.07,123.31,24.66,30531.0,83.6,3.39,-73.98633117318784,40.72825112752879
,,,,,73.97,62.87,12.57,15567.0,42.6,3.39,-73.98451541473109,40.727896034573064
,,,,,113.46,96.44,19.29,23879.0,65.4,3.39,-73.98555122431178,40.72790510293603
,,,,,92.19,78.36,15.67,19401.0,53.2,3.39,-73.9839820352026,40.728723689794336
,,,,,179.67,152.72,30.54,37813.0,103.6,3.39,-73.98443323469216,40.72783472620182
,,,,,184.4,156.74,31.35,38809.0,106.3,3.39,-73.9853619424187,40.72805478481502
,,,,,59.18,50.3,10.06,12455.0,34.1,3.39,-73.98522822648417,40.72847979913258
,,,,,180.46,153.39,30.68,37980.0,104.1,3.39,-73.98591725945461,40.72810905184807
,,,,,74.39,63.23,12.65,15657.0,42.9,3.39,-73.98457959491832,40.7279230869539
,,,,,186.2,158.27,31.65,39187.0,107.4,3.39,-73.98607310695621,40.728178636992354
,,,,,109.18,92.8,18.56,22977.0,63.0,3.39,-73.98547490313828,40.72786611312567
,,,,,205.52,174.69,34.94,43254.0,118.5,3.39,-73.98564818857632,40.7287649439104
,,,,,167.25,142.16,28.43,35198.0,96.4,3.39,-73.98530869943151,40.72810366998522
,,,,,45.72,38.86,7.77,9622.0,26.4,3.39,-73.98546289132456,40.72799189723102
,,,,,82.46,70.09,14.02,17354.0,47.5,3.39,-73.9858517138455,40.72749343244334
,,,,,143.63,122.08,24.42,30228.0,82.8,3.39,-73.98575297059723,40.72876098738222
,,,,,197.02,167.47,33.49,41466.0,113.6,3.39,-73.98401939422557,40.72881369336758
,,,,,93.33,79.33,15.87,19642.0,53.8,3.39,-73.98428466342266,40.72859279566631
,,,,,100.02,85.02,17.0,21051.0,57.7,3.39,-73.98498965477822,40.7284521684729
,,,,,210.98,179.33,35.87,44403.0,121.7,3.39,-73.98588349961608,40.72759157932826
,,,,,155.13,131.86,26.37,32650.0,89.5,3.39,-73.98605200421542,40.72891498557631
,,,,,233.99,198.89,39.78,49245.0,134.9,3.39,-73.98479387259766,40.72877465848177
,,,,,133.23,113.25,22.65,28040.0,76.8,3.39,-73.9840233782025,40.72802180509285
,,,,,41.01,34.86,6.97,8631.0,23.6,3.39,-73.98533852582233,40.728266933967724
,,,,,127.35,108.25,21.65,26802.0,73.4,3.39,-73.98544454000283,40.728617292583564
,,,,,169.99,144.49,28.9,35776.0,98.0,3.39,-73.98648069208392,40.72833168119333
,,,,,29.4,24.99,5.0,6188.0,17.0,3.39,-73.98416572627474,40.728539482964564
,,,,,165.98,141.08,28.22,34931.0,95.7,3.39,-73.98643176819274,40.72783104755485
,,,,,907.53,771.4,154.28,190999.0,523.3,3.39,-73.98438148845626,40.72820002262579
,,,,,108.33,92.08,18.42,22798.0,62.5,3.39,-73.98623907449532,40.728941835736386
,,,,,119.84,101.86,20.37,25221.0,69.1,3.39,-73.98561735466018,40.72760240877235
,,,,,129.35,109.94,21.99,27222.0,74.6,3.39,-73.98580043625186,40.72841177673577
,,,,,310.44,263.87,52.77,65335.0,179.0,3.39,-73.98606038145904,40.72770204811429
,,,,,114.52,97.35,19.47,24103.0,66.0,3.39,-73.98587524934831,40.72881424084743
,,,,,31.82,27.05,5.41,6697.0,18.3,3.39,-73.98539387129172,40.72829029941309
,,,,,225.24,191.45,38.29,47403.0,129.9,3.39,-73.98425167756594,40.727744891785505
,,,,,111.07,94.41,18.88,23375.0,64.0,3.39,-73.98536692140013,40.72858170907107
,,,,,141.17,120.0,24.0,29711.0,81.4,3.39,-73.98577878734176,40.72801659530389
,,,,,169.51,144.09,28.82,35676.0,97.7,3.39,-73.98613778039726,40.72894647837653
,,,,,1332.27,1132.43,226.49,280390.0,768.2,3.39,-73.98516815819427,40.72882462262831
,,,,,54.42,46.25,9.25,11452.0,31.4,3.39,-73.9851927684624,40.728679816464386
,,,,,173.59,147.55,29.51,36533.0,100.1,3.39,-73.98574101793434,40.728351229295896
,,,,,139.78,118.81,23.76,29418.0,80.6,3.39,-73.98507290064796,40.72884890885438
,,,,,155.49,132.17,26.43,32725.0,89.7,3.39,-73.98495548934466,40.728832427835606
,,,,,200.73,170.62,34.12,42246.0,115.7,3.39,-73.9859888532945,40.728440627173164
,,,,,122.72,104.31,20.86,25827.0,70.8,3.39,-73.98410289930408,40.72805245812086
,,,,,219.68,186.73,37.35,46234.0,126.7,3.39,-73.97898596048958,40.7242903584448
,,,,,121.57,103.34,20.67,25586.0,70.1,3.39,-73.97974322380003,40.723530772306994
,,,,,137.43,116.81,23.36,28923.0,79.2,3.39,-73.97858455616569,40.724899443113145
,,,,,116.84,99.32,19.86,24591.0,67.4,3.39,-73.97827674080202,40.724459296497784
,,,,,155.23,131.94,26.39,32669.0,89.5,3.39,-73.9797303154827,40.7224602414937
,,,,,533.11,453.14,90.63,112199.0,307.4,3.39,-73.9801249362613,40.71959715535923
,,,,,369.41,313.99,62.8,77745.0,213.0,3.39,-73.9791207493784,40.7228078048421
,,,,,100.63,85.54,17.11,21179.0,58.0,3.39,-73.98023456032745,40.724865731443316
,,,,,752.69,639.79,127.96,158412.0,434.0,3.39,-73.97848912605032,40.72335675748808
,,,,,158.26,134.52,26.9,33307.0,91.3,3.39,-73.97823258443934,40.72404481445286
,,,,,139.17,118.3,23.66,29290.0,80.2,3.39,-73.97817595515441,40.723989375510236
,,,,,173.34,147.34,29.47,36481.0,99.9,3.39,-73.97877932195064,40.722723325579516
,,,,,304.05,258.44,51.69,63991.0,175.3,3.39,-73.97890350868714,40.720750908641804
,,,,,152.25,129.41,25.88,32042.0,87.8,3.39,-73.97914194591011,40.721630093408976
,,,,,109.86,93.38,18.68,23122.0,63.3,3.39,-73.97984852452494,40.72236266331484
,,,,,132.95,113.0,22.6,27980.0,76.7,3.39,-73.9800778402862,40.724022424884296
,,,,,136.45,115.98,23.2,28717.0,78.7,3.39,-73.97992962452452,40.72120892704258
,,,,,166.01,141.1,28.22,34937.0,95.7,3.39,-73.97912491317102,40.725224748649026
,,,,,94.37,80.22,16.04,19862.0,54.4,3.39,-73.97886275195926,40.72445882106946
,,,,,142.59,121.2,24.24,30009.0,82.2,3.39,-73.97919901255706,40.72168970035745
,,,,,96.51,82.03,16.41,20312.0,55.6,3.39,-73.97947317512825,40.72182179337728
,,,,,119.17,101.3,20.26,25081.0,68.7,3.39,-73.97830338663042,40.72168482562662
,,,,,298.89,254.05,50.81,62904.0,172.3,3.39,-73.97842088459845,40.72089863188869
,,,,,164.7,140.0,28.0,34664.0,95.0,3.39,-73.97983310004795,40.72393989662402
,,,,,253.31,215.31,43.06,53311.0,146.1,3.39,-73.97812014617868,40.72127134626483
,,,,,780.55,663.46,132.69,164274.0,450.1,3.39,-73.9785758511948,40.71930347225771
,,,,,106.48,90.51,18.1,22409.0,61.4,3.39,-73.97845651868035,40.72503384940412
,,,,,73.41,62.4,12.48,15451.0,42.3,3.39,-73.97850366021152,40.720677810973896
,,,,,609.83,518.35,103.67,128345.0,351.6,3.39,-73.97915624115788,40.724516628050324
,,,,,443.38,376.88,75.38,93315.0,255.7,3.39,-73.97871998022906,40.721453662857144
,,,,,91.04,77.39,15.48,19161.0,52.5,3.39,-73.9797165988793,40.72227018544722
,,,,,113.81,96.74,19.35,23953.0,65.6,3.39,-73.97957933589727,40.72538269937659
,,,,,562.58,478.19,95.64,118400.0,324.4,3.39,-73.97998634367113,40.72167041498698
,,,,,173.38,147.38,29.48,36490.0,100.0,3.39,-73.97920490146754,40.72525632609244
,,,,,301.73,256.47,51.29,63502.0,174.0,3.39,-73.9784124054443,40.72428841484203
,,,,,345.93,294.04,58.81,72805.0,199.5,3.39,-73.97941321923406,40.7209522532919
,,,,,89.06,75.7,15.14,18744.0,51.4,3.39,-73.97988552184093,40.72156376685773
,,,,,357.7,304.04,60.81,75281.0,206.2,3.39,-73.97992691504186,40.724786365007944
,,,,,173.57,147.54,29.51,36530.0,100.1,3.39,-73.9794923674422,40.725340550912144
,,,,,209.6,178.16,35.63,44112.0,120.9,3.39,-73.97880622225954,40.725105788567404
,,,,,291.34,247.64,49.53,61316.0,168.0,3.39,-73.97880460531955,40.7211481175474
,,,,,388.35,330.1,66.02,81733.0,223.9,3.39,-73.98017527225768,40.72276265889621
,,,,,109.31,92.91,18.58,23006.0,63.0,3.39,-73.97849258828961,40.724984785777124
,,,,,117.55,99.92,19.98,24740.0,67.8,3.39,-73.97985679334606,40.721178033737466
,,,,,124.67,105.97,21.19,26238.0,71.9,3.39,-73.97900174279775,40.720823085781795
,,,,,135.92,115.53,23.11,28606.0,78.4,3.39,-73.97846107953636,40.724193900708116
,,,,,276.35,234.9,46.98,58162.0,159.3,3.39,-73.9798152763933,40.724712319715096
,,,,,263.21,223.73,44.75,55396.0,151.8,3.39,-73.97836993315167,40.72367327353953
,,,,,143.37,121.86,24.37,30173.0,82.7,3.39,-73.97886109489637,40.72367482913745
,,,,,83.21,70.73,14.15,17512.0,48.0,3.39,-73.97966603023292,40.72538355468844
,,,,,139.93,118.94,23.79,29450.0,80.7,3.39,-73.9796317099858,40.72421749022525
,,,,,244.0,207.4,41.48,51352.0,140.7,3.39,-73.97949316213304,40.724554015816665
,,,,,148.15,125.92,25.18,31179.0,85.4,3.39,-73.97841276700152,40.72514028445295
,,,,,154.0,130.9,26.18,32411.0,88.8,3.39,-73.98024365440247,40.72525169763724
,,,,,308.59,262.3,52.46,64946.0,177.9,3.39,-73.97971598644247,40.7206573964412
,,,,,161.73,137.47,27.49,34037.0,93.3,3.39,-73.97958381952427,40.72103013846613
,,,,,172.26,146.42,29.28,36253.0,99.3,3.39,-73.97935925802804,40.72051654403879
,,,,,195.28,165.99,33.2,41098.0,112.6,3.39,-73.98020749389012,40.721793704338104
,,,,,54.54,46.36,9.27,11478.0,31.4,3.39,-73.97844330226759,40.72407697615599
,,,,,97.08,82.51,16.5,20430.0,56.0,3.39,-73.97890497836121,40.724416396080386
,,,,,295.92,251.53,50.31,62279.0,170.6,3.39,-73.97999560283947,40.72435278460903
,,,,,159.89,135.9,27.18,33650.0,92.2,3.39,-73.97872835472492,40.723501594735964
,,,,,124.8,106.08,21.22,26265.0,72.0,3.39,-73.97954833794552,40.724193244533154
,,,,,177.06,150.5,30.1,37264.0,102.1,3.39,-73.9780459716836,40.7235294557478
,,,,,516.9,439.36,87.87,108786.0,298.0,3.39,-73.97826326499253,40.72104005305416
,,,,,187.07,159.01,31.8,39370.0,107.9,3.39,-73.97983471420275,40.723169756071634
,,,,,325.07,276.31,55.26,68415.0,187.4,3.39,-73.97916484790905,40.72042548790928
,,,,,573.58,487.55,97.51,120716.0,330.7,3.39,-73.9794032885489,40.72378479815477
,,,,,85.69,72.83,14.57,18034.0,49.4,3.39,-73.97837006450335,40.72438316000164
,,,,,115.9,98.51,19.7,24391.0,66.8,3.39,-73.98005166479265,40.724783662015454
,,,,,129.84,110.36,22.07,27326.0,74.9,3.39,-73.97992126880457,40.72396058864109
,,,,,332.01,282.21,56.44,69874.0,191.4,3.39,-73.97807351467057,40.722001386174995
,,,,,102.59,87.2,17.44,21590.0,59.2,3.39,-73.97852781571723,40.72493664042678
,,,,,694.41,590.25,118.05,146145.0,400.4,3.39,-73.9781599226745,40.72018560678448
,,,,,157.07,133.51,26.7,33056.0,90.6,3.39,-73.97965566359882,40.72151870114651
,,,,,163.89,139.31,27.86,34492.0,94.5,3.39,-73.97975420690199,40.72390670680821
,,,,,203.65,173.1,34.62,42860.0,117.4,3.39,-73.97862816097538,40.72052700154004
,,,,,173.29,147.29,29.46,36470.0,99.9,3.39,-73.98019440018632,40.72443207266196
,,,,,144.21,122.58,24.52,30351.0,83.2,3.39,-73.97969287294168,40.72252444759588
,,,,,155.0,131.75,26.35,32622.0,89.4,3.39,-73.97940882463278,40.72409866617709
,,,,,166.45,141.48,28.3,35032.0,96.0,3.39,-73.97943517149955,40.720549302755764
,,,,,230.14,195.62,39.12,48435.0,132.7,3.39,-73.97982930842198,40.72429628068519
,,,,,300.14,255.12,51.02,63168.0,173.1,3.39,-73.97870515957719,40.72386226373359
,,,,,143.1,121.63,24.33,30117.0,82.5,3.39,-73.9793481504284,40.72174590599676
,,,,,122.59,104.2,20.84,25799.0,70.7,3.39,-73.97970216458283,40.724257960116205
,,,,,84.04,71.43,14.29,17687.0,48.5,3.39,-73.97912454121844,40.72436137141783
,,,,,210.54,178.96,35.79,44311.0,121.4,3.39,-73.97833996257933,40.721764387799176
,,,,,185.28,157.48,31.5,38993.0,106.8,3.39,-73.97827522861697,40.72361201969624
,,,,,177.72,151.06,30.21,37402.0,102.5,3.39,-73.9802571314131,40.72368012329822
,,,,,262.34,222.99,44.6,55212.0,151.3,3.39,-73.97888907576194,40.72153465019802
,,,,,162.89,138.46,27.69,34282.0,93.9,3.39,-73.97955292781539,40.72269584253579
,,,,,256.03,217.62,43.52,53883.0,147.6,3.39,-73.97935060722004,40.72451333379865
,,,,,137.65,117.0,23.4,28970.0,79.4,3.39,-73.97929042066573,40.72046415757627
,,,,,196.68,167.18,33.44,41393.0,113.4,3.39,-73.97882919281722,40.72351877564838
,,,,,204.03,173.42,34.68,42940.0,117.6,3.39,-73.97944019698176,40.72142426823402
,,,,,177.89,151.21,30.24,37439.0,102.6,3.39,-73.97937855675829,40.725328818815285
,,,,,288.07,244.86,48.97,60627.0,166.1,3.39,-73.97895810197228,40.72121281424313
,,,,,86.36,73.41,14.68,18175.0,49.8,3.39,-73.97981826310068,40.72153526935496
,,,,,229.97,195.47,39.09,48399.0,132.6,3.39,-73.97879349815499,40.723752415437076
,,,,,129.32,109.93,21.99,27218.0,74.6,3.39,-73.98000583083332,40.72124125279191
,,,,,1263.09,1073.63,214.73,265830.0,728.3,3.39,-73.97885551274842,40.720366148038806
,,,,,92.31,78.46,15.69,19428.0,53.2,3.39,-73.97832156136795,40.72403965612233
,,,,,560.06,476.05,95.21,117871.0,322.9,3.39,-73.97964534469999,40.72341255970994
,,,,,119.61,101.67,20.33,25174.0,69.0,3.39,-73.97950293647477,40.72498736741085
,,,,,114.67,97.47,19.49,24133.0,66.1,3.39,-73.97808769723657,40.72436777977118
,,,,,720.12,612.1,122.42,151557.0,415.2,3.39,-73.97885719255191,40.72469792706765
,,,,,118.85,101.02,20.2,25014.0,68.5,3.39,-73.97824371179148,40.72450377804734
,,,,,184.52,156.84,31.37,38834.0,106.4,3.39,-73.9781977094339,40.723263536627265
,,,,,121.72,103.46,20.69,25617.0,70.2,3.39,-73.97999968381765,40.72399360151163
,,,,,145.26,123.47,24.69,30572.0,83.8,3.39,-73.98026133531678,40.72446941854195
,,,,,376.68,320.18,64.04,79275.0,217.2,3.39,-73.97864600560261,40.72105477962436
,,,,,167.27,142.18,28.44,35203.0,96.4,3.39,-73.97948066517169,40.72414310902539
,,,,,238.34,202.59,40.52,50161.0,137.4,3.39,-73.97962943649114,40.72260874790736
,,,,,308.23,262.0,52.4,64870.0,177.7,3.39,-73.9792393106765,40.72399289553705
,,,,,1279.69,1087.74,217.55,269324.0,737.9,3.39,-73.97818975904475,40.722416267455216
,,,,,210.03,178.53,35.71,44203.0,121.1,3.39,-73.98011065395063,40.72284950491013
,,,,,270.85,230.22,46.04,57004.0,156.2,3.39,-73.97977670917625,40.72190031218245
,,,,,219.35,186.45,37.29,46164.0,126.5,3.39,-73.97789477410846,40.72391428460893
,,,,,314.37,267.22,53.44,66163.0,181.3,3.39,-73.97955777343407,40.72059111480244
,,,,,333.07,283.11,56.62,70098.0,192.1,3.39,-73.97827933854659,40.722087487243364
,,,,,186.94,158.9,31.78,39344.0,107.8,3.39,-73.97977185946644,40.7232573923401
,,,,,259.6,220.66,44.13,54636.0,149.7,3.39,-73.97815636706372,40.72357896015969
,,,,,117.43,99.81,19.96,24714.0,67.7,3.39,-73.97894651072394,40.72437255394948
,,,,,153.2,130.22,26.04,32242.0,88.3,3.39,-73.97931085301974,40.72526333603175
,,,,,97.17,82.59,16.52,20449.0,56.0,3.39,-73.97877520583364,40.720738341274085
,,,,,268.47,228.2,45.64,56503.0,154.8,3.39,-73.98013202785278,40.724845055242156
,,,,,131.15,111.48,22.3,27601.0,75.6,3.39,-73.97927277156111,40.721721255361004
,,,,,901.06,765.9,153.18,189637.0,519.6,3.39,-73.9800724231016,40.72196608760417
,,,,,110.35,93.79,18.76,23224.0,63.6,3.39,-73.97831554260753,40.7244193693364
,,,,,880.11,748.09,149.62,185228.0,507.5,3.39,-73.97986697592171,40.72508733151803
,,,,,1316.49,1119.02,223.8,277069.0,759.1,3.39,-73.97873882866912,40.721888435815565
